"origin","source","name","datetime","id","pm25","aqi_pm25","pm10","no2","lat","lon","region","district","district_ru","is_valid"
AirKaz,airkaz,Жана Кайрат,2020-07-21 16:00:00.000,"108",6.42,36.0,7.05,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-10 04:00:00.000,"108",4.03,22.0,4.53,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-08-19 12:00:00.000,"108",4.07,23.0,4.37,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-05-16 08:00:00.000,"108",21.22,74.0,23.05,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-08 06:00:00.000,"108",10.65,54.0,11.95,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-08-17 12:00:00.000,"108",7.37,41.0,7.82,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-07-27 18:00:00.000,"108",13.7,60.0,15.2,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-05 18:00:00.000,"108",2.78,15.0,3.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-07-30 02:00:00.000,"108",2.86,16.0,3.12,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-03 18:00:00.000,"108",20.0,71.0,21.67,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-07-30 14:00:00.000,"108",2.57,14.0,2.82,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-07-04 18:00:00.000,"108",15.25,62.0,16.45,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-07-31 22:00:00.000,"108",21.33,74.0,23.48,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-02 12:00:00.000,"108",4.88,27.0,5.82,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-08-05 10:00:00.000,"108",33.6,97.0,41.6,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-08-06 02:00:00.000,"108",8.83,49.0,9.66,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-06-27 04:00:00.000,"108",1.51,8.0,1.66,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-10 18:00:00.000,"108",36.5763,104.0,44.2203,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-08 20:00:00.000,"108",60.0,154.0,94.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-22 04:00:00.000,"108",11.58,56.0,12.61,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-10 04:00:00.000,"108",21.8103,75.0,24.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-11 08:00:00.000,"108",38.0,107.0,46.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-01 04:00:00.000,"108",30.0,90.0,37.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-28 18:00:00.000,"108",62.0,156.0,105.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-17 00:00:00.000,"108",111.0,190.0,202.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-14 08:00:00.000,"108",44.0,122.0,63.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-25 04:00:00.000,"108",136.0,211.0,246.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-21 18:00:00.000,"108",39.0,110.0,48.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-04 12:00:00.000,"108",37.0,105.0,44.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-21 00:00:00.000,"108",19.0,69.0,22.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-07 16:00:00.000,"108",38.0,107.0,54.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-14 22:00:00.000,"108",6.30189,35.0,6.79245,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-06 10:00:00.000,"108",22.0,75.0,25.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-16 14:00:00.000,"108",46.0,127.0,70.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-04-25 18:00:00.000,"108",15.23,62.0,16.97,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-08 22:00:00.000,"108",178.0,253.0,320.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-21 04:00:00.000,"108",47.0,129.0,72.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-23 08:00:00.000,"108",101.0,183.0,182.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-04 18:00:00.000,"108",78.0,167.0,138.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-03-08 06:00:00.000,"108",68.0,160.0,114.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-22 06:00:00.000,"108",40.0,112.0,49.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-16 08:00:00.000,"108",34.0,97.0,40.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
AirKaz,airkaz,Жана Кайрат,2020-02-04 20:00:00.000,"108",47.0,129.0,63.0,,43.312,77.001,Алматы,Түрксіб ауданы,Турксибский район,true
