datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2025-01-01 00:00:00,,,,2.7663,0.0,0.0,27,,2025,1,1,0
2025-01-01 00:00:00,0.0004,0.004,0.0827,0.0107,0.0,0.0,28,,2025,1,1,0
2025-01-01 00:00:00,0.0005,0.0974,0.0,0.0021,,,29,,2025,1,1,0
2025-01-01 00:00:00,0.0022,0.0025,0.0003,0.7491,0.0051,0.0023,30,0.0,2025,1,1,0
2025-01-01 00:00:00,0.0148,0.0192,0.0003,0.0615,0.0041,0.0018,31,0.0,2025,1,1,0
2025-01-01 00:00:00,,,0.0187,4.0208,0.086,,AQM 1,0.001,2025,1,1,0
2025-01-01 00:00:00,0.0,0.0,0.0035,1.278,0.001,0.0,Скат-1,,2025,1,1,0
2025-01-01 00:00:00,0.0,0.0,0.0026,0.0,0.0008,0.0011,Скат-3,,2025,1,1,0
2025-01-01 00:00:00,0.0008,0.001,,0.025,0.0003,0.0003,Скат-4,,2025,1,1,0
2025-01-01 00:00:00,,,0.0022,1.4614,0.0108,0.0095,Скат-5,,2025,1,1,0
2025-01-01 00:00:00,0.0,0.0,0.0449,0.6788,0.1291,0.0123,Скат-6,,2025,1,1,0
2025-01-01 00:00:00,,,0.0007,1.3524,0.1999,0.2002,Скат2,,2025,1,1,0
2025-01-01 00:20:00,,,,2.4575,0.0,0.0,27,,2025,1,1,0
2025-01-01 00:20:00,0.003,0.0063,0.0826,0.0107,0.0,0.0,28,,2025,1,1,0
2025-01-01 00:20:00,0.0005,0.0938,0.0,0.0015,,,29,,2025,1,1,0
2025-01-01 00:20:00,0.002,0.0022,0.0003,0.749,0.005,0.0023,30,0.0,2025,1,1,0
2025-01-01 00:20:00,0.0113,0.0113,0.0003,0.0608,0.0039,0.0019,31,0.0,2025,1,1,0
2025-01-01 00:20:00,0.0,0.0,0.0033,1.1664,0.0009,0.0,Скат-1,,2025,1,1,0
2025-01-01 00:20:00,0.0,0.0,0.0029,0.0,0.001,0.0009,Скат-3,,2025,1,1,0
2025-01-01 00:20:00,0.0008,0.001,,0.0247,0.0003,0.0003,Скат-4,,2025,1,1,0
2025-01-01 00:20:00,,,0.0022,0.8676,0.0112,0.0094,Скат-5,,2025,1,1,0
2025-01-01 00:20:00,0.0,0.0,0.0449,0.6617,0.1361,0.0153,Скат-6,,2025,1,1,0
2025-01-01 00:20:00,,,0.0007,1.3528,0.1999,0.2002,Скат2,,2025,1,1,0
2025-01-01 00:40:00,,,,1.9806,0.0,0.0,27,,2025,1,1,0
2025-01-01 00:40:00,0.0492,0.0506,0.0826,0.0106,0.0,0.0,28,,2025,1,1,0
2025-01-01 00:40:00,0.0007,0.1486,0.0,0.001,,,29,,2025,1,1,0
2025-01-01 00:40:00,0.0027,0.0024,0.0003,0.749,0.0043,0.0026,30,0.0,2025,1,1,0
2025-01-01 00:40:00,0.0074,0.008,0.0003,0.0606,0.0034,0.0019,31,0.0,2025,1,1,0
2025-01-01 00:40:00,0.0,0.0,0.0037,1.2428,0.0009,0.0,Скат-1,,2025,1,1,0
2025-01-01 00:40:00,0.0,0.0,0.0021,0.0,0.0009,0.0012,Скат-3,,2025,1,1,0
2025-01-01 00:40:00,0.0008,0.001,,0.0251,0.0003,0.0003,Скат-4,,2025,1,1,0
2025-01-01 00:40:00,,,0.0042,0.5782,0.0115,0.0091,Скат-5,,2025,1,1,0
2025-01-01 00:40:00,0.0,0.0,0.0449,0.6617,0.1318,0.011,Скат-6,,2025,1,1,0
2025-01-01 00:40:00,,,0.0007,1.3524,0.1999,0.2002,Скат2,,2025,1,1,0
2025-01-01 01:00:00,,,,1.6336,0.0,0.0,27,,2025,1,1,1
2025-01-01 01:00:00,0.073,0.0894,0.0826,0.0106,0.0,0.0,28,,2025,1,1,1
2025-01-01 01:00:00,0.0008,0.0824,0.0,0.0008,,,29,,2025,1,1,1
2025-01-01 01:00:00,0.0024,0.0023,0.0003,0.749,0.0045,0.0023,30,0.0,2025,1,1,1
2025-01-01 01:00:00,0.011,0.0115,0.0003,0.0606,0.0041,0.0018,31,0.0,2025,1,1,1
2025-01-01 01:00:00,0.0,0.0,0.0023,1.419,0.001,0.0,Скат-1,,2025,1,1,1
2025-01-01 01:00:00,0.0,0.0,0.0027,0.0,0.0009,0.001,Скат-3,,2025,1,1,1
2025-01-01 01:00:00,0.0007,0.001,,0.0248,0.0003,0.0003,Скат-4,,2025,1,1,1
2025-01-01 01:00:00,,,0.0021,0.4617,0.0113,0.0092,Скат-5,,2025,1,1,1
2025-01-01 01:00:00,0.0,0.0,0.0449,0.6616,0.1134,0.0122,Скат-6,,2025,1,1,1
2025-01-01 01:00:00,,,0.0007,1.3521,0.1999,0.2002,Скат2,,2025,1,1,1
2025-01-01 01:20:00,,,,1.5092,0.0,0.0,27,,2025,1,1,1
2025-01-01 01:20:00,0.0587,0.0683,0.0828,0.0106,0.0,0.0,28,,2025,1,1,1
2025-01-01 01:20:00,0.0007,0.0874,0.0,0.0007,,,29,,2025,1,1,1
2025-01-01 01:20:00,0.002,0.0023,0.0003,0.749,0.0046,0.0021,30,0.0,2025,1,1,1
2025-01-01 01:20:00,0.0125,0.0132,0.0003,0.0606,0.0036,0.0021,31,0.0,2025,1,1,1
2025-01-01 01:20:00,0.0,0.0,0.0039,1.3806,0.0009,0.0,Скат-1,,2025,1,1,1
2025-01-01 01:20:00,0.0,0.0,0.0025,0.0,0.0008,0.0012,Скат-3,,2025,1,1,1
2025-01-01 01:20:00,0.0008,0.001,,0.0246,0.0003,0.0003,Скат-4,,2025,1,1,1
2025-01-01 01:20:00,,,0.0021,0.5883,0.0106,0.0099,Скат-5,,2025,1,1,1
2025-01-01 01:20:00,0.0,0.0,0.0449,0.6616,0.1191,0.0126,Скат-6,,2025,1,1,1
2025-01-01 01:20:00,,,0.0007,1.3519,0.1999,0.2002,Скат2,,2025,1,1,1
2025-01-01 01:40:00,,,,1.3148,0.0,0.0,27,,2025,1,1,1
2025-01-01 01:40:00,0.053,0.0643,0.0828,0.0105,0.0,0.0,28,,2025,1,1,1
2025-01-01 01:40:00,0.0006,0.1042,0.0,0.0007,,,29,,2025,1,1,1
2025-01-01 01:40:00,0.0014,0.0015,0.0003,0.749,0.0043,0.0029,30,0.0,2025,1,1,1
2025-01-01 01:40:00,0.0074,0.0066,0.0003,0.0606,0.0031,0.0018,31,0.0,2025,1,1,1
2025-01-01 01:40:00,0.0,0.0,0.0036,0.9925,0.001,0.0,Скат-1,,2025,1,1,1
2025-01-01 01:40:00,0.0,0.0,0.0029,0.0,0.0012,0.0008,Скат-3,,2025,1,1,1
2025-01-01 01:40:00,0.0007,0.001,,0.0246,0.0003,0.0003,Скат-4,,2025,1,1,1
2025-01-01 01:40:00,,,0.0025,0.5147,0.0109,0.0096,Скат-5,,2025,1,1,1
2025-01-01 01:40:00,0.0,0.0,0.0449,0.6616,0.1179,0.0122,Скат-6,,2025,1,1,1
2025-01-01 01:40:00,,,0.0007,1.3519,0.1999,0.2002,Скат2,,2025,1,1,1
2025-01-01 02:00:00,,,,1.0886,0.0,0.0,27,,2025,1,1,2
2025-01-01 02:00:00,0.0414,0.0493,0.0824,0.0105,0.0,0.0,28,,2025,1,1,2
2025-01-01 02:00:00,0.0006,0.0855,0.0,0.0005,,,29,,2025,1,1,2
2025-01-01 02:00:00,0.0008,0.0008,0.0003,0.749,0.0037,0.0027,30,0.0,2025,1,1,2
2025-01-01 02:00:00,0.0056,0.0043,0.0003,0.0606,0.0039,0.0018,31,0.0,2025,1,1,2
2025-01-01 02:00:00,0.0,0.0,0.0027,1.1237,0.0009,0.0,Скат-1,,2025,1,1,2
2025-01-01 02:00:00,0.0,0.0,0.0035,0.0,0.0011,0.0011,Скат-3,,2025,1,1,2
2025-01-01 02:00:00,0.0008,0.001,,0.0246,0.0003,0.0003,Скат-4,,2025,1,1,2
2025-01-01 02:00:00,,,0.0167,0.3842,0.0108,0.0099,Скат-5,,2025,1,1,2
2025-01-01 02:00:00,0.0,0.0,0.0449,0.6616,0.1148,0.0134,Скат-6,,2025,1,1,2
2025-01-01 02:00:00,,,0.0007,1.3516,0.1999,0.2002,Скат2,,2025,1,1,2
2025-01-01 02:20:00,,,,0.9275,0.0,0.0,27,,2025,1,1,2
2025-01-01 02:20:00,0.041,0.0486,0.0824,0.0105,0.0,0.0,28,,2025,1,1,2
2025-01-01 02:20:00,0.0006,0.0735,0.0,0.0005,,,29,,2025,1,1,2
2025-01-01 02:20:00,0.0008,0.0007,0.0003,0.749,0.004,0.0027,30,0.0,2025,1,1,2
2025-01-01 02:20:00,0.0052,0.0078,0.0003,0.0606,0.0035,0.002,31,0.0,2025,1,1,2
2025-01-01 02:20:00,0.0,0.0,0.0033,1.242,0.0009,0.0,Скат-1,,2025,1,1,2
2025-01-01 02:20:00,0.0,0.0,0.0029,0.0,0.001,0.0009,Скат-3,,2025,1,1,2
2025-01-01 02:20:00,0.0008,0.001,,0.0245,0.0003,0.0003,Скат-4,,2025,1,1,2
2025-01-01 02:20:00,,,0.0059,0.4026,0.0112,0.0096,Скат-5,,2025,1,1,2
2025-01-01 02:20:00,0.0,0.0,0.0449,0.6616,0.1133,0.0165,Скат-6,,2025,1,1,2
2025-01-01 02:20:00,,,0.0007,1.3517,0.1999,0.2002,Скат2,,2025,1,1,2
2025-01-01 02:40:00,,,,0.8756,0.0,0.0,27,,2025,1,1,2
2025-01-01 02:40:00,0.0459,0.0527,0.0824,0.0105,0.0,0.0,28,,2025,1,1,2
2025-01-01 02:40:00,0.0013,0.0651,0.0,0.0005,,,29,,2025,1,1,2
2025-01-01 02:40:00,0.001,0.0008,0.0003,0.749,0.0048,0.0023,30,0.0,2025,1,1,2
2025-01-01 02:40:00,0.0072,0.0054,0.0003,0.0606,0.0037,0.002,31,0.0,2025,1,1,2
2025-01-01 02:40:00,0.0,0.0,0.0032,1.3146,0.0007,0.0,Скат-1,,2025,1,1,2
2025-01-01 02:40:00,0.0,0.0,0.0025,0.0,0.0007,0.001,Скат-3,,2025,1,1,2
2025-01-01 02:40:00,0.0007,0.001,,0.0244,0.0003,0.0003,Скат-4,,2025,1,1,2
2025-01-01 02:40:00,,,0.0037,0.4757,0.0108,0.0097,Скат-5,,2025,1,1,2
2025-01-01 02:40:00,0.0,0.0,0.0449,0.6616,0.1069,0.0217,Скат-6,,2025,1,1,2
2025-01-01 02:40:00,,,0.0007,1.3511,0.1999,0.2002,Скат2,,2025,1,1,2
2025-01-01 03:00:00,,,,0.8284,0.0,0.0,27,,2025,1,1,3
2025-01-01 03:00:00,0.0486,0.0576,0.0825,0.0105,0.0,0.0,28,,2025,1,1,3
2025-01-01 03:00:00,0.0016,0.0587,0.0,0.0005,,,29,,2025,1,1,3
2025-01-01 03:00:00,0.0011,0.0011,0.0003,0.749,0.0038,0.0026,30,0.0,2025,1,1,3
2025-01-01 03:00:00,0.0067,0.0069,0.0003,0.0606,0.0033,0.0018,31,0.0,2025,1,1,3
2025-01-01 03:00:00,0.0,0.0,0.0037,1.2637,0.0009,0.0,Скат-1,,2025,1,1,3
2025-01-01 03:00:00,0.0,0.0,0.003,0.0,0.001,0.001,Скат-3,,2025,1,1,3
2025-01-01 03:00:00,0.0008,0.001,,0.0244,0.0003,0.0003,Скат-4,,2025,1,1,3
2025-01-01 03:00:00,,,0.0021,0.5505,0.0111,0.0094,Скат-5,,2025,1,1,3
2025-01-01 03:00:00,0.0,0.0,0.0449,0.6616,0.1031,0.0197,Скат-6,,2025,1,1,3
2025-01-01 03:00:00,,,0.0007,1.3518,0.1999,0.2002,Скат2,,2025,1,1,3
2025-01-01 03:20:00,,,,0.7678,0.0,0.0,27,,2025,1,1,3
2025-01-01 03:20:00,0.0502,0.0595,0.0825,0.0105,0.0,0.0,28,,2025,1,1,3
2025-01-01 03:20:00,0.0016,0.0607,0.0,0.0005,,,29,,2025,1,1,3
2025-01-01 03:20:00,0.0011,0.001,0.0003,0.749,0.0047,0.0023,30,0.0,2025,1,1,3
