datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2025-08-01 00:00:00,,,,0.8598,0.0,0.0,27,,2025,8,1,0
2025-08-01 00:00:00,0.0107,0.0149,0.0001,0.0101,0.0477,0.0138,28,,2025,8,1,0
2025-08-01 00:00:00,0.0006,0.025,0.0,,0.0983,0.0786,29,,2025,8,1,0
2025-08-01 00:00:00,0.0006,0.0004,0.0,,0.0687,0.0438,30,,2025,8,1,0
2025-08-01 00:00:00,0.0022,0.0028,0.0002,0.0608,0.0033,0.0018,31,0.005,2025,8,1,0
2025-08-01 00:00:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,0
2025-08-01 00:00:00,0.0,0.0,0.0,0.8025,0.0,0.0,Скат-1,,2025,8,1,0
2025-08-01 00:00:00,0.0001,0.0001,0.0,0.0684,,,Скат-3,,2025,8,1,0
2025-08-01 00:00:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,0
2025-08-01 00:00:00,,,0.0,0.0,0.0154,0.0081,Скат-5,,2025,8,1,0
2025-08-01 00:00:00,0.0018,0.0019,0.0,0.0,0.127,0.0486,Скат-6,,2025,8,1,0
2025-08-01 00:00:00,,,0.2117,0.4193,0.0,0.0,Скат2,,2025,8,1,0
2025-08-01 00:20:00,,,,0.8803,0.0,0.0,27,,2025,8,1,0
2025-08-01 00:20:00,0.0099,0.013,0.0001,0.0101,0.048,0.0134,28,,2025,8,1,0
2025-08-01 00:20:00,0.0006,0.0206,0.0,,0.0933,0.0611,29,,2025,8,1,0
2025-08-01 00:20:00,0.0005,0.0004,0.0,,0.065,0.0592,30,,2025,8,1,0
2025-08-01 00:20:00,0.002,0.0018,0.0002,0.0607,0.0036,0.0019,31,0.0052,2025,8,1,0
2025-08-01 00:20:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,0
2025-08-01 00:20:00,0.0,0.0,0.0,0.8107,0.0,0.0,Скат-1,,2025,8,1,0
2025-08-01 00:20:00,0.0001,0.0001,0.0,0.0788,,,Скат-3,,2025,8,1,0
2025-08-01 00:20:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,0
2025-08-01 00:20:00,,,0.0,0.0,0.0151,0.0082,Скат-5,,2025,8,1,0
2025-08-01 00:20:00,0.0026,0.0026,0.0,0.0,0.1217,0.0277,Скат-6,,2025,8,1,0
2025-08-01 00:20:00,,,0.3055,0.4187,0.0,0.0,Скат2,,2025,8,1,0
2025-08-01 00:40:00,,,,0.91,0.0,0.0,27,,2025,8,1,0
2025-08-01 00:40:00,0.0102,0.0134,0.0001,0.0101,0.0474,0.0132,28,,2025,8,1,0
2025-08-01 00:40:00,0.0005,0.0194,0.0,,0.0903,0.0581,29,,2025,8,1,0
2025-08-01 00:40:00,0.0006,0.0005,0.0,,0.0634,0.0664,30,,2025,8,1,0
2025-08-01 00:40:00,0.005,0.0045,0.0003,0.0607,0.0029,0.0022,31,0.0056,2025,8,1,0
2025-08-01 00:40:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,0
2025-08-01 00:40:00,0.0,0.0,0.0,0.8225,0.0,0.0,Скат-1,,2025,8,1,0
2025-08-01 00:40:00,0.0001,0.0001,0.0,0.0783,,,Скат-3,,2025,8,1,0
2025-08-01 00:40:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,0
2025-08-01 00:40:00,,,0.0,0.0,0.0153,0.0084,Скат-5,,2025,8,1,0
2025-08-01 00:40:00,0.0025,0.0031,0.0,0.0,0.1145,0.0107,Скат-6,,2025,8,1,0
2025-08-01 00:40:00,,,0.2961,0.4182,0.0,0.0,Скат2,,2025,8,1,0
2025-08-01 01:00:00,,,,0.8704,0.0,0.0,27,,2025,8,1,1
2025-08-01 01:00:00,0.0105,0.0137,0.0001,0.0101,0.0461,0.0108,28,,2025,8,1,1
2025-08-01 01:00:00,0.0005,0.019,0.0,,0.0909,0.0553,29,,2025,8,1,1
2025-08-01 01:00:00,0.0006,0.0005,0.0,,0.0625,0.0652,30,,2025,8,1,1
2025-08-01 01:00:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,1
2025-08-01 01:00:00,0.0,0.0,0.0,0.8119,0.0,0.0,Скат-1,,2025,8,1,1
2025-08-01 01:00:00,0.0001,0.0001,0.0,0.0688,,,Скат-3,,2025,8,1,1
2025-08-01 01:00:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,1
2025-08-01 01:00:00,,,0.0,0.0,0.0156,0.0078,Скат-5,,2025,8,1,1
2025-08-01 01:00:00,0.0012,0.0013,0.0,0.0,0.1036,0.0043,Скат-6,,2025,8,1,1
2025-08-01 01:00:00,,,0.2825,0.4178,0.0,0.0,Скат2,,2025,8,1,1
2025-08-01 01:20:00,,,,0.8179,0.0,0.0,27,,2025,8,1,1
2025-08-01 01:20:00,0.0107,0.0139,0.0001,0.0101,0.0459,0.0089,28,,2025,8,1,1
2025-08-01 01:20:00,0.0007,0.0196,0.0,,0.0871,0.0275,29,,2025,8,1,1
2025-08-01 01:20:00,0.0011,0.001,0.0,,0.0625,0.0648,30,,2025,8,1,1
2025-08-01 01:20:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,1
2025-08-01 01:20:00,0.0,0.0,0.0,0.5956,0.0,0.0,Скат-1,,2025,8,1,1
2025-08-01 01:20:00,0.0001,0.0001,0.0,0.0721,,,Скат-3,,2025,8,1,1
2025-08-01 01:20:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,1
2025-08-01 01:20:00,,,0.0,0.0,0.0156,0.008,Скат-5,,2025,8,1,1
2025-08-01 01:20:00,0.0032,0.0032,0.0,0.0,0.0921,0.0037,Скат-6,,2025,8,1,1
2025-08-01 01:20:00,,,0.2605,0.4172,0.0,0.0,Скат2,,2025,8,1,1
2025-08-01 01:40:00,,,,0.8151,0.0,0.0,27,,2025,8,1,1
2025-08-01 01:40:00,0.0102,0.0131,0.0001,0.0101,0.0444,0.0068,28,,2025,8,1,1
2025-08-01 01:40:00,0.002,0.0195,0.0,,0.0829,0.0238,29,,2025,8,1,1
2025-08-01 01:40:00,0.0006,0.0008,0.0,,0.0601,0.0671,30,,2025,8,1,1
2025-08-01 01:40:00,0.004,0.0042,0.0002,0.0618,0.0032,0.0013,31,0.0053,2025,8,1,1
2025-08-01 01:40:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,1
2025-08-01 01:40:00,0.0,0.0,0.0,0.6218,0.0,0.0,Скат-1,,2025,8,1,1
2025-08-01 01:40:00,0.0001,0.0001,0.0,0.0755,,,Скат-3,,2025,8,1,1
2025-08-01 01:40:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,1
2025-08-01 01:40:00,,,0.0,0.0,0.015,0.0086,Скат-5,,2025,8,1,1
2025-08-01 01:40:00,0.0457,0.0699,0.0,0.0,0.0832,0.0036,Скат-6,,2025,8,1,1
2025-08-01 01:40:00,,,0.2164,0.4169,0.0,0.0,Скат2,,2025,8,1,1
2025-08-01 02:00:00,,,,0.7402,0.0,0.0,27,,2025,8,1,2
2025-08-01 02:00:00,0.0109,0.014,0.0001,0.01,0.0443,0.0095,28,,2025,8,1,2
2025-08-01 02:00:00,0.0016,0.0207,0.0,,0.0826,0.0375,29,,2025,8,1,2
2025-08-01 02:00:00,0.0006,0.0005,0.0,,0.0587,0.0662,30,,2025,8,1,2
2025-08-01 02:00:00,0.0021,0.003,0.0001,0.0614,0.0027,0.0019,31,0.0057,2025,8,1,2
2025-08-01 02:00:00,,,0.0,0.0,0.0,,AQM 1,0.0,2025,8,1,2
2025-08-01 02:00:00,0.0,0.0,0.0,0.6145,0.0,0.0,Скат-1,,2025,8,1,2
2025-08-01 02:00:00,0.0001,0.0001,0.0,0.0744,,,Скат-3,,2025,8,1,2
2025-08-01 02:00:00,0.0011,0.0013,,,,,Скат-4,,2025,8,1,2
2025-08-01 02:00:00,,,0.0,0.0,0.0146,0.0085,Скат-5,,2025,8,1,2
2025-08-01 02:00:00,0.0582,0.066,0.0,0.0,0.0754,0.0033,Скат-6,,2025,8,1,2
2025-08-01 02:00:00,,,0.1763,0.4168,0.0,0.0,Скат2,,2025,8,1,2
2025-08-01 02:20:00,,,,0.7329,0.0,0.0,27,,2025,8,1,2
2025-08-01 02:20:00,0.0113,0.0146,0.0,0.01,0.0437,0.0093,28,,2025,8,1,2
