datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2025-10-01 00:00:00,,,,0.1122,0.0,0.0,27,,2025,10,1,0
2025-10-01 00:00:00,0.0069,0.009,0.0,0.01,0.0048,0.001,28,,2025,10,1,0
2025-10-01 00:00:00,0.0007,0.01,0.0,,0.0159,0.0052,29,,2025,10,1,0
2025-10-01 00:00:00,0.0013,0.0018,0.0008,,0.0352,0.0021,30,,2025,10,1,0
2025-10-01 00:00:00,0.0055,0.0064,0.0001,0.0621,0.0035,0.0019,31,0.0072,2025,10,1,0
2025-10-01 00:00:00,,,0.001,0.3342,0.0356,,AQM 1,0.0343,2025,10,1,0
2025-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,Скат-1,,2025,10,1,0
2025-10-01 00:00:00,0.0,0.0,0.0,0.0762,,,Скат-3,,2025,10,1,0
2025-10-01 00:00:00,0.0012,0.0014,,,,,Скат-4,,2025,10,1,0
2025-10-01 00:00:00,,,0.0,0.0,0.0,0.0,Скат-5,,2025,10,1,0
2025-10-01 00:00:00,0.0024,0.0046,0.0,0.0,0.0299,0.0027,Скат-6,,2025,10,1,0
2025-10-01 00:00:00,,,0.0017,0.1437,0.0,0.0,Скат2,,2025,10,1,0
2025-10-01 00:20:00,,,,0.0763,0.0,0.0,27,,2025,10,1,0
2025-10-01 00:20:00,0.0051,0.0066,0.0,0.01,0.0041,0.0008,28,,2025,10,1,0
2025-10-01 00:20:00,0.0007,0.008,0.0,,0.0104,0.0026,29,,2025,10,1,0
2025-10-01 00:20:00,0.0014,0.0016,0.0008,,0.045,0.0028,30,,2025,10,1,0
2025-10-01 00:20:00,0.0065,0.0064,0.0001,0.062,0.0032,0.0019,31,0.0071,2025,10,1,0
2025-10-01 00:20:00,,,0.001,0.3046,0.001,,AQM 1,0.0339,2025,10,1,0
2025-10-01 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,Скат-1,,2025,10,1,0
2025-10-01 00:20:00,0.0,0.0,0.0,0.0654,,,Скат-3,,2025,10,1,0
2025-10-01 00:20:00,0.0012,0.0014,,,,,Скат-4,,2025,10,1,0
2025-10-01 00:20:00,,,0.0,0.0,0.0,0.0,Скат-5,,2025,10,1,0
2025-10-01 00:20:00,0.0024,0.0039,0.0,0.0,0.0303,0.0022,Скат-6,,2025,10,1,0
2025-10-01 00:20:00,,,0.0017,0.1437,0.0001,0.0001,Скат2,,2025,10,1,0
2025-10-01 00:40:00,,,,0.0903,0.0,0.0,27,,2025,10,1,0
2025-10-01 00:40:00,0.0043,0.0063,0.0,0.01,0.0044,0.0007,28,,2025,10,1,0
2025-10-01 00:40:00,0.0013,0.0079,0.0,,0.0116,0.0037,29,,2025,10,1,0
2025-10-01 00:40:00,0.0011,0.0011,0.0008,,0.0391,0.0025,30,,2025,10,1,0
2025-10-01 00:40:00,0.0048,0.0056,0.0001,0.0619,0.0036,0.0019,31,0.0078,2025,10,1,0
2025-10-01 00:40:00,,,0.001,0.3088,0.0012,,AQM 1,0.0442,2025,10,1,0
2025-10-01 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,Скат-1,,2025,10,1,0
2025-10-01 00:40:00,0.0,0.0,0.0,0.0711,,,Скат-3,,2025,10,1,0
2025-10-01 00:40:00,0.0012,0.0014,,,,,Скат-4,,2025,10,1,0
2025-10-01 00:40:00,,,0.0,0.0,0.0,0.0,Скат-5,,2025,10,1,0
2025-10-01 00:40:00,0.0031,0.0039,0.0,0.0,0.0345,0.0018,Скат-6,,2025,10,1,0
2025-10-01 00:40:00,,,0.0017,0.1433,0.0,0.0001,Скат2,,2025,10,1,0
2025-10-01 01:00:00,,,,0.0564,0.0,0.0,27,,2025,10,1,1
2025-10-01 01:00:00,0.0048,0.0065,0.0,0.01,0.0046,0.0009,28,,2025,10,1,1
