datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2025-11-01 00:00:00,,,,2.027,0.0,0.0,27,,2025,11,1,0
2025-11-01 00:00:00,0.0711,0.0688,0.0,0.0101,0.0001,0.0001,28,,2025,11,1,0
2025-11-01 00:00:00,0.001,0.0924,0.0,,0.0823,0.5013,29,,2025,11,1,0
2025-11-01 00:00:00,0.0006,0.0018,0.0377,,0.2649,0.1341,30,,2025,11,1,0
2025-11-01 00:00:00,0.0042,0.0064,0.0,0.0621,0.0033,0.002,31,0.0028,2025,11,1,0
2025-11-01 00:00:00,,,0.001,2.0481,0.0848,,AQM 1,0.001,2025,11,1,0
2025-11-01 00:00:00,0.0262,0.0283,0.0043,1.2329,0.0009,0.001,Скат-1,,2025,11,1,0
2025-11-01 00:00:00,0.0003,0.0003,0.0591,0.0,,,Скат-3,,2025,11,1,0
2025-11-01 00:00:00,0.001,0.0012,,,,,Скат-4,,2025,11,1,0
2025-11-01 00:00:00,,,0.0106,0.0895,0.0343,0.021,Скат-5,,2025,11,1,0
2025-11-01 00:00:00,,,0.0013,0.8052,0.0001,0.0001,Скат2,,2025,11,1,0
2025-11-01 00:20:00,,,,1.6063,0.0,0.0,27,,2025,11,1,0
2025-11-01 00:20:00,0.0682,0.0666,0.0,0.0101,0.0001,0.0001,28,,2025,11,1,0
2025-11-01 00:20:00,0.0005,0.0856,0.0,,0.0778,0.4968,29,,2025,11,1,0
2025-11-01 00:20:00,0.0013,0.0009,0.0455,,0.2846,0.0595,30,,2025,11,1,0
2025-11-01 00:20:00,0.0044,0.0043,0.0001,0.0623,0.0027,0.0019,31,0.0021,2025,11,1,0
2025-11-01 00:20:00,,,0.001,1.5083,0.0865,,AQM 1,0.001,2025,11,1,0
2025-11-01 00:20:00,0.0251,0.0269,0.0039,1.1571,0.0009,0.001,Скат-1,,2025,11,1,0
2025-11-01 00:20:00,0.0004,0.0005,0.0581,0.0,,,Скат-3,,2025,11,1,0
2025-11-01 00:20:00,0.001,0.0012,,,,,Скат-4,,2025,11,1,0
