origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-05-07 12:00:00,30369354,16.6,65.0,18.65,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-06 18:00:00,30369354,21.14,73.0,24.4,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-11 18:00:00,30369354,8.83,49.0,10.11,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-21 14:00:00,30369354,4.04,22.0,4.34,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-03 22:00:00,30369354,15.28,63.0,17.6,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-14 16:00:00,30369354,8.88,49.0,9.88,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-30 12:00:00,30369354,8.07,45.0,9.04,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-22 18:00:00,30369354,16.12,64.0,17.64,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-05-31 12:00:00,30369354,24.76,80.0,27.41,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,КазГУ,2023-05-15 12:00:00,30960812,19.7,71.0,22.56,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-11 02:00:00,30960812,9.36,51.0,12.02,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-01 02:00:00,30960812,22.39,76.0,24.55,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-18 08:00:00,30960812,5.4,30.0,6.93,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-10 06:00:00,30960812,4.44,25.0,5.87,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-17 06:00:00,30960812,6.36,35.0,8.53,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-16 14:00:00,30960812,22.05,75.0,25.35,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-05-14 20:00:00,30960812,13.51,59.0,16.39,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-10 10:00:00,34703847,7.2,40.0,14.82,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-18 22:00:00,34703847,24.52,80.0,37.31,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-11 16:00:00,34703847,12.35,57.0,20.21,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-25 10:00:00,34703847,22.89,77.0,33.14,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-27 04:00:00,34703847,11.09,55.0,17.12,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-05-29 00:00:00,34703847,20.53,72.0,30.07,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Талгар,2023-05-25 13:00:00,35948681,19.68,71.0,21.34,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-05-27 05:00:00,35948681,18.57,69.0,20.84,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-05-29 15:00:00,35948681,5.46,30.0,6.17,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-05-02 09:00:00,35948681,12.95,58.0,14.16,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-05-03 23:00:00,35948681,33.18,96.0,39.61,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
