origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-04-12 14:00:00,30369354,33.36,96.0,38.07,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-21 04:00:00,30369354,22.76,76.0,26.79,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-14 22:00:00,30369354,14.77,62.0,17.86,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-25 00:00:00,30369354,10.14,53.0,11.32,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-22 02:00:00,30369354,17.16,66.0,19.22,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-11 20:00:00,30369354,12.45,57.0,14.21,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-30 04:00:00,30369354,4.71,26.0,5.21,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-23 08:00:00,30369354,13.31,59.0,14.58,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-15 16:00:00,30369354,7.65,42.0,9.09,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-04 12:00:00,30369354,18.47,68.0,21.16,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-06 06:00:00,30369354,19.3,70.0,22.32,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-11 00:00:00,30369354,7.0,39.0,7.5,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-08 12:00:00,30369354,0.68,4.0,0.84,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-07 22:00:00,30369354,18.19,68.0,21.28,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-04-08 22:00:00,30369354,6.27,35.0,7.36,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,КазГУ,2023-04-12 08:00:00,30960812,19.79,71.0,22.43,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-27 04:00:00,30960812,38.84,109.0,49.4,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-12 12:00:00,30960812,21.95,75.0,24.64,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-25 08:00:00,30960812,2.82,16.0,3.57,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-14 08:00:00,30960812,8.23,46.0,11.98,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-24 20:00:00,30960812,3.74,21.0,4.49,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-18 22:00:00,30960812,32.07,94.0,42.84,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-04-19 08:00:00,30960812,32.21,94.0,38.86,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
