origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-08-25 02:00:00,30369354,5.53,31.0,6.24,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-25 06:00:00,30369354,5.16,29.0,5.67,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-02 18:00:00,30369354,8.71,48.0,9.41,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-19 08:00:00,30369354,12.96,58.0,14.46,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-22 16:00:00,30369354,25.47,81.0,30.22,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-18 02:00:00,30369354,13.79,60.0,15.39,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-17 16:00:00,30369354,27.91,86.0,32.95,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-18 16:00:00,30369354,25.98,82.0,28.84,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-19 22:00:00,30369354,15.17,62.0,17.36,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-08-22 04:00:00,30369354,14.34,61.0,16.14,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,КазГУ,2023-08-19 06:00:00,30960812,3.25,18.0,4.19,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-12 02:00:00,30960812,3.19,18.0,3.76,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-31 18:00:00,30960812,6.84,38.0,7.05,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-23 14:00:00,30960812,5.17,29.0,6.14,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-16 20:00:00,30960812,21.09,73.0,23.91,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-09 18:00:00,30960812,3.52,20.0,4.09,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-23 04:00:00,30960812,1.28,7.0,1.86,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-11 02:00:00,30960812,1.21,7.0,1.79,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-08-29 00:00:00,30960812,16.11,64.0,18.58,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Есенова,2023-08-01 12:00:00,37917495,13.86,60.0,14.83,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-12 04:00:00,37917495,21.12,73.0,24.78,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-10 00:00:00,37917495,51.72,141.0,64.09,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-06 10:00:00,37917495,8.58,48.0,9.19,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-03 08:00:00,37917495,10.78,54.0,11.5,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-10 10:00:00,37917495,11.97,56.0,12.95,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-08-01 20:00:00,37917495,7.81,43.0,8.4,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,ул.Туруспекова,2023-08-14 20:00:00,34703847,10.07,53.0,14.61,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-08-13 20:00:00,34703847,12.09,57.0,18.28,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-08-10 22:00:00,34703847,22.59,76.0,31.17,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
