origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-12-31 02:00:00,30369354,285.82,421.0,347.05,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-12-25 14:00:00,30369354,43.04,120.0,54.47,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-01 00:00:00,34703847,35.39,100.0,51.94,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-06 16:00:00,34703847,31.12,92.0,50.38,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-20 14:00:00,34703847,29.2,88.0,41.38,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-09 18:00:00,34703847,74.62,164.0,100.11,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-22 04:00:00,34703847,8.03,45.0,12.24,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-05 12:00:00,34703847,101.18,183.0,131.23,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-08 12:00:00,34703847,40.25,113.0,57.96,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-16 22:00:00,34703847,193.4,268.0,237.88,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-07 16:00:00,34703847,42.21,118.0,62.19,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-15 20:00:00,34703847,115.39,193.0,150.81,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-26 06:00:00,34703847,35.64,101.0,52.67,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-30 18:00:00,34703847,38.98,110.0,54.53,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-27 00:00:00,34703847,46.41,128.0,67.3,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-31 06:00:00,34703847,17.29,66.0,24.83,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-27 06:00:00,34703847,15.13,62.0,23.89,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-29 10:00:00,34703847,8.16,45.0,11.86,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-12-31 14:00:00,34703847,95.07,179.0,119.0,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Талгар,2023-12-26 09:00:00,35948681,60.23,154.0,73.05,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-28 07:00:00,35948681,12.72,58.0,14.56,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-10 13:00:00,35948681,71.77,162.0,81.28,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-18 15:00:00,35948681,31.63,93.0,37.37,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-11 09:00:00,35948681,34.38,98.0,42.16,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-08 07:00:00,35948681,27.54,85.0,34.46,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-12-10 17:00:00,35948681,123.03,198.0,138.02,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-19 12:00:00,36200067,89.95,175.0,110.36,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-13 10:00:00,36200067,76.9,166.0,93.4,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-08 08:00:00,36200067,11.61,56.0,13.0,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-15 18:00:00,36200067,50.14,137.0,61.19,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-19 20:00:00,36200067,97.81,181.0,115.88,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-15 12:00:00,36200067,45.22,125.0,54.55,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-03 10:00:00,36200067,15.72,63.0,17.89,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-14 12:00:00,36200067,69.45,161.0,82.81,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-13 12:00:00,36200067,36.66,104.0,44.1,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-21 14:00:00,36200067,63.58,157.0,82.89,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-08 02:00:00,36200067,11.58,56.0,13.3,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-20 20:00:00,36200067,59.63,154.0,75.23,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-08 16:00:00,36200067,15.54,63.0,17.77,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-11 04:00:00,36200067,49.93,137.0,64.34,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-05 08:00:00,36200067,51.05,139.0,65.09,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-18 20:00:00,36200067,119.75,196.0,145.18,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-12-28 18:00:00,36200067,20.51,72.0,23.02,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-12-24 04:00:00,37917495,135.58,211.0,153.77,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-12-27 10:00:00,37917495,15.68,63.0,17.63,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Есенова,2023-12-13 02:00:00,37917495,113.22,191.0,134.66,,43.293,76.951,Алматы,Жетісу ауданы,Жетысуский район,True
