origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-10-01 04:00:00,30369354,14.55,61.0,15.62,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-08 06:00:00,30369354,23.93,79.0,26.28,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-12 04:00:00,30369354,14.28,61.0,15.95,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-09 16:00:00,30369354,13.71,60.0,15.29,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-11 18:00:00,30369354,23.5,78.0,26.93,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-11 22:00:00,30369354,14.63,61.0,16.4,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-18 02:00:00,30369354,32.05,94.0,39.34,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-10-14 00:00:00,30369354,14.26,61.0,15.9,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,КазГУ,2023-10-06 16:00:00,30960812,28.4,87.0,33.32,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-11 06:00:00,30960812,6.14,34.0,7.76,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-21 02:00:00,30960812,16.59,65.0,22.0,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-18 00:00:00,30960812,22.76,76.0,28.59,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-12 06:00:00,30960812,5.64,31.0,7.71,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-12 10:00:00,30960812,7.93,44.0,12.88,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-09 12:00:00,30960812,6.07,34.0,7.31,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-23 16:00:00,30960812,4.45,25.0,5.64,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-31 02:00:00,30960812,13.54,59.0,16.07,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-25 02:00:00,30960812,49.51,135.0,65.6,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-30 18:00:00,30960812,23.72,78.0,27.91,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-30 14:00:00,30960812,16.14,64.0,19.54,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-14 12:00:00,30960812,0.61,3.0,1.51,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-10-29 00:00:00,30960812,2.07,11.0,2.98,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-02 10:00:00,34703847,15.65,63.0,23.33,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-01 02:00:00,34703847,34.98,99.0,50.0,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-06 20:00:00,34703847,26.37,83.0,37.94,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-25 18:00:00,34703847,21.84,75.0,33.29,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-12 02:00:00,34703847,15.12,62.0,24.09,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-30 06:00:00,34703847,14.54,61.0,22.57,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-10-17 04:00:00,34703847,39.72,111.0,57.21,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
