origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,"Тулебаева, 82",2023-03-26 06:00:00,30369354,33.07,96.0,38.21,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-22 16:00:00,30369354,55.28,150.0,71.25,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-21 10:00:00,30369354,52.96,144.0,68.33,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-09 00:00:00,30369354,33.39,96.0,40.84,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-10 10:00:00,30369354,17.57,67.0,19.52,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-07 16:00:00,30369354,58.32,153.0,69.42,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-10 08:00:00,30369354,28.87,88.0,32.95,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-18 22:00:00,30369354,38.83,109.0,44.97,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,"Тулебаева, 82",2023-03-18 20:00:00,30369354,35.21,100.0,40.32,,43.2576,76.9484,Алматы,Медеу ауданы,Медеуский район,True
AirKaz,airkaz,КазГУ,2023-03-02 00:00:00,30960812,14.68,61.0,18.51,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-21 12:00:00,30960812,55.24,150.0,71.0,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-24 16:00:00,30960812,35.84,102.0,45.93,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-29 00:00:00,30960812,48.83,134.0,63.76,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-31 16:00:00,30960812,12.27,57.0,17.95,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-18 16:00:00,30960812,6.56,36.0,8.67,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-15 00:00:00,30960812,37.62,106.0,50.69,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-14 14:00:00,30960812,50.72,138.0,69.78,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-24 00:00:00,30960812,37.95,107.0,48.35,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-19 22:00:00,30960812,40.86,114.0,54.24,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-29 22:00:00,30960812,22.65,76.0,25.91,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-20 04:00:00,30960812,25.98,82.0,33.33,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-20 10:00:00,30960812,13.39,59.0,18.14,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-07 06:00:00,30960812,19.72,71.0,22.74,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-29 12:00:00,30960812,16.4,65.0,18.83,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,КазГУ,2023-03-11 14:00:00,30960812,52.88,144.0,67.29,,43.22,76.9264,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,KazGU2,2023-03-11 09:00:00,3269728,24.58,80.0,33.93,,43.206,76.9,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-09 22:00:00,34703847,38.78,109.0,55.71,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-08 00:00:00,34703847,12.96,58.0,21.95,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-30 02:00:00,34703847,13.88,60.0,19.0,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-12 14:00:00,34703847,4.74,26.0,7.9,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-11 00:00:00,34703847,34.86,99.0,50.46,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-13 10:00:00,34703847,19.4,70.0,29.9,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-16 08:00:00,34703847,42.23,118.0,64.44,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-21 08:00:00,34703847,53.16,144.0,74.42,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-21 22:00:00,34703847,44.07,122.0,63.16,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-13 02:00:00,34703847,23.72,78.0,34.61,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-13 06:00:00,34703847,5.86,33.0,9.93,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-25 00:00:00,34703847,39.32,110.0,56.11,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-01 08:00:00,34703847,39.0,110.0,56.31,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-01 20:00:00,34703847,22.19,75.0,36.54,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,ул.Туруспекова,2023-03-01 00:00:00,34703847,6.44,36.0,12.49,,43.178,76.87,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Талгар,2023-03-06 17:00:00,35948681,25.81,82.0,28.58,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-05 03:00:00,35948681,109.31,189.0,123.16,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-30 03:00:00,35948681,113.61,192.0,124.23,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-13 01:00:00,35948681,54.34,147.0,67.62,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-24 11:00:00,35948681,48.22,132.0,61.12,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-05 05:00:00,35948681,93.12,177.0,104.19,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Талгар,2023-03-14 13:00:00,35948681,43.27,120.0,53.95,,43.3039,77.2139,Алматинская область,Талғар ауданы,Талгарский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-01 04:00:00,36200067,75.16,165.0,91.14,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-23 22:00:00,36200067,72.58,163.0,85.42,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-18 04:00:00,36200067,17.4,66.0,19.31,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-29 08:00:00,36200067,18.64,69.0,20.12,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-27 06:00:00,36200067,54.75,148.0,68.74,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-02 22:00:00,36200067,63.32,156.0,76.61,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-28 04:00:00,36200067,44.42,123.0,55.12,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-20 14:00:00,36200067,8.5,47.0,10.1,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
AirKaz,airkaz,Айнабулак-3,2023-03-14 20:00:00,36200067,45.45,126.0,56.88,,43.324,76.919,Алматы,Жетісу ауданы,Жетысуский район,True
