origin,source,name,datetime,id,pm25,pm10,no2,so2,co,lat,lon,district,district_ru,is_valid,aqi_pm25,year,month,date,hour,is_weekend
Clarity Node,clarity,School 190,2025-05-01 00:00:00,DIWEV3860,7.35,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,41.0,2025,5,1,0,False
Clarity Node,clarity,School 192,2025-05-01 00:00:00,DXIUX1869,10.06,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,53.0,2025,5,1,0,False
Clarity Node,clarity,Shamiyeva St.,2025-05-01 00:00:00,DZBPD6527,13.3,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,59.0,2025,5,1,0,False
Reference Site,clarity,Almaty,2025-05-01 00:00:00,DXDVD8324,16.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,64.0,2025,5,1,0,False
Clarity Node,clarity,KBTU,2025-05-01 00:00:00,DPFLR0020,17.05,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,66.0,2025,5,1,0,False
Clarity Node,clarity,AsiaFood,2025-05-01 00:00:00,DKITU2463,14.28,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,61.0,2025,5,1,0,False
Clarity Node,clarity,Alatau,2025-05-01 00:00:00,DAEVK9013,7.99,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,44.0,2025,5,1,0,False
Clarity Node,clarity,Atyrau 54,2025-05-01 00:00:00,DLHIP6221,13.87,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,60.0,2025,5,1,0,False
Clarity Node,clarity,Elaman 105 St.,2025-05-01 00:00:00,DCBVW2970,9.35,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,51.0,2025,5,1,0,False
Clarity Node,clarity,School 187,2025-05-01 00:00:00,DTHVZ4764,6.18,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,34.0,2025,5,1,0,False
Clarity Node,clarity,Hospital-7,2025-05-01 00:00:00,DWEUM2128,18.52,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,69.0,2025,5,1,0,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 00:00:00,DSEZC5147,12.28,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,57.0,2025,5,1,0,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 00:00:00,DKQKP7937,12.84,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,58.0,2025,5,1,0,False
Clarity Node,clarity,CHP,2025-05-01 00:00:00,DNBKW4153,14.38,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,61.0,2025,5,1,0,False
Clarity Node,clarity,School 137,2025-05-01 01:00:00,DRXHW5169,9.45,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,52.0,2025,5,1,1,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 01:00:00,DSEZC5147,12.79,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,58.0,2025,5,1,1,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 01:00:00,DKQKP7937,14.51,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,61.0,2025,5,1,1,False
Clarity Node,clarity,Iliyski trakt,2025-05-01 01:00:00,DMKZM8328,16.64,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,65.0,2025,5,1,1,False
Clarity Node,clarity,Kotelnikova St.,2025-05-01 01:00:00,DVPAX1933,17.59,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,67.0,2025,5,1,1,False
Clarity Node,clarity,Respublika 4,2025-05-01 01:00:00,DKWGL5134,11.36,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,55.0,2025,5,1,1,False
Clarity Node,clarity,Gymnasium 39,2025-05-01 01:00:00,DCHRY4320,3.48,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,19.0,2025,5,1,1,False
Clarity Node,clarity,School 190,2025-05-01 01:00:00,DIWEV3860,8.89,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,49.0,2025,5,1,1,False
Clarity Node,clarity,Alatau,2025-05-01 01:00:00,DAEVK9013,7.76,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,43.0,2025,5,1,1,False
Clarity Node,clarity,Atyrau 54,2025-05-01 01:00:00,DLHIP6221,15.01,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,62.0,2025,5,1,1,False
Clarity Node,clarity,School 187,2025-05-01 01:00:00,DTHVZ4764,4.2,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,23.0,2025,5,1,1,False
Clarity Node,clarity,School 77,2025-05-01 01:00:00,DRGXK4758,12.15,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,57.0,2025,5,1,1,False
Clarity Node,clarity,Shamiyeva St.,2025-05-01 01:00:00,DZBPD6527,12.29,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,57.0,2025,5,1,1,False
Clarity Node,clarity,KBTU,2025-05-01 01:00:00,DPFLR0020,20.67,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,73.0,2025,5,1,1,False
Clarity Node,clarity,AsiaFood,2025-05-01 01:00:00,DKITU2463,16.33,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,64.0,2025,5,1,1,False
Clarity Node,clarity,DIS-7,2025-05-01 01:00:00,DSPPD2123,13.19,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,59.0,2025,5,1,1,False
Clarity Node,clarity,Ritz Palace,2025-05-01 01:00:00,DWGII9341,12.01,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,56.0,2025,5,1,1,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-05-01 01:00:00,DMMMH0420,11.46,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,55.0,2025,5,1,1,False
Clarity Node,clarity,Hospital-7,2025-05-01 01:00:00,DWEUM2128,17.66,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,67.0,2025,5,1,1,False
Clarity Node,clarity,Ryskulova 81,2025-05-01 01:00:00,DLNAU6990,17.2,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,66.0,2025,5,1,1,False
Clarity Node,clarity,Elaman 105 St.,2025-05-01 01:00:00,DCBVW2970,6.51,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,36.0,2025,5,1,1,False
Reference Site,clarity,Almaty,2025-05-01 01:00:00,DXDVD8324,23.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,77.0,2025,5,1,1,False
Clarity Node,clarity,School 192,2025-05-01 01:00:00,DXIUX1869,6.5,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,36.0,2025,5,1,1,False
Clarity Node,clarity,Mamyr-3,2025-05-01 01:00:00,DAIEY0809,10.01,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,53.0,2025,5,1,1,False
Clarity Node,clarity,CHP,2025-05-01 01:00:00,DNBKW4153,6.9,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,38.0,2025,5,1,1,False
Clarity Node,clarity,Kokkainar Micro,2025-05-01 01:00:00,DAIFK5203,16.54,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,65.0,2025,5,1,1,False
Clarity Node,clarity,Respublika 4,2025-05-01 02:00:00,DKWGL5134,12.72,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,58.0,2025,5,1,2,False
Clarity Node,clarity,Ritz Palace,2025-05-01 02:00:00,DWGII9341,13.21,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,59.0,2025,5,1,2,False
Reference Site,clarity,Almaty,2025-05-01 02:00:00,DXDVD8324,18.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,68.0,2025,5,1,2,False
Clarity Node,clarity,School 192,2025-05-01 02:00:00,DXIUX1869,7.91,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,44.0,2025,5,1,2,False
Clarity Node,clarity,Hospital-7,2025-05-01 02:00:00,DWEUM2128,24.42,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,80.0,2025,5,1,2,False
Clarity Node,clarity,DIS-7,2025-05-01 02:00:00,DSPPD2123,15.15,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,62.0,2025,5,1,2,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 02:00:00,DKQKP7937,16.04,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,64.0,2025,5,1,2,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 02:00:00,DSEZC5147,6.78,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,38.0,2025,5,1,2,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-05-01 02:00:00,DMMMH0420,10.65,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,54.0,2025,5,1,2,False
Clarity Node,clarity,School 187,2025-05-01 02:00:00,DTHVZ4764,5.73,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,32.0,2025,5,1,2,False
Clarity Node,clarity,Kokkainar Micro,2025-05-01 02:00:00,DAIFK5203,14.74,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,62.0,2025,5,1,2,False
Clarity Node,clarity,School 77,2025-05-01 02:00:00,DRGXK4758,9.9,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,52.0,2025,5,1,2,False
Clarity Node,clarity,Ryskulova 81,2025-05-01 02:00:00,DLNAU6990,17.86,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,67.0,2025,5,1,2,False
Clarity Node,clarity,Kotelnikova St.,2025-05-01 02:00:00,DVPAX1933,15.99,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,64.0,2025,5,1,2,False
Clarity Node,clarity,Gymnasium 39,2025-05-01 02:00:00,DCHRY4320,3.51,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,19.0,2025,5,1,2,False
Clarity Node,clarity,CHP,2025-05-01 02:00:00,DNBKW4153,3.57,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,20.0,2025,5,1,2,False
Clarity Node,clarity,Iliyski trakt,2025-05-01 02:00:00,DMKZM8328,16.4,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,65.0,2025,5,1,2,False
Clarity Node,clarity,School 137,2025-05-01 02:00:00,DRXHW5169,9.96,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,53.0,2025,5,1,2,False
Clarity Node,clarity,Mamyr-3,2025-05-01 02:00:00,DAIEY0809,8.62,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,48.0,2025,5,1,2,False
Clarity Node,clarity,AsiaFood,2025-05-01 02:00:00,DKITU2463,17.29,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,66.0,2025,5,1,2,False
Clarity Node,clarity,KBTU,2025-05-01 02:00:00,DPFLR0020,17.57,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,67.0,2025,5,1,2,False
Clarity Node,clarity,Atyrau 54,2025-05-01 02:00:00,DLHIP6221,14.27,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,61.0,2025,5,1,2,False
Clarity Node,clarity,Alatau,2025-05-01 02:00:00,DAEVK9013,7.53,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,42.0,2025,5,1,2,False
Clarity Node,clarity,School 190,2025-05-01 02:00:00,DIWEV3860,8.22,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,46.0,2025,5,1,2,False
Clarity Node,clarity,Shamiyeva St.,2025-05-01 02:00:00,DZBPD6527,11.77,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,56.0,2025,5,1,2,False
Clarity Node,clarity,Elaman 105 St.,2025-05-01 02:00:00,DCBVW2970,5.98,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,33.0,2025,5,1,2,False
Clarity Node,clarity,School 190,2025-05-01 03:00:00,DIWEV3860,8.28,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,46.0,2025,5,1,3,False
Clarity Node,clarity,School 137,2025-05-01 03:00:00,DRXHW5169,7.15,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,40.0,2025,5,1,3,False
Clarity Node,clarity,Gymnasium 39,2025-05-01 03:00:00,DCHRY4320,3.32,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,18.0,2025,5,1,3,False
Clarity Node,clarity,School 77,2025-05-01 03:00:00,DRGXK4758,9.01,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,,2025,5,1,3,False
Clarity Node,clarity,Hospital-7,2025-05-01 03:00:00,DWEUM2128,31.61,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,93.0,2025,5,1,3,False
Clarity Node,clarity,Iliyski trakt,2025-05-01 03:00:00,DMKZM8328,14.26,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,61.0,2025,5,1,3,False
Clarity Node,clarity,Kokkainar Micro,2025-05-01 03:00:00,DAIFK5203,16.95,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,66.0,2025,5,1,3,False
Reference Site,clarity,Almaty,2025-05-01 03:00:00,DXDVD8324,13.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,58.0,2025,5,1,3,False
Clarity Node,clarity,School 192,2025-05-01 03:00:00,DXIUX1869,7.84,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,44.0,2025,5,1,3,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-05-01 03:00:00,DMMMH0420,10.36,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,53.0,2025,5,1,3,False
Clarity Node,clarity,Ritz Palace,2025-05-01 03:00:00,DWGII9341,12.58,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,57.0,2025,5,1,3,False
Clarity Node,clarity,DIS-7,2025-05-01 03:00:00,DSPPD2123,12.81,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,58.0,2025,5,1,3,False
Clarity Node,clarity,Ryskulova 81,2025-05-01 03:00:00,DLNAU6990,13.6,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,59.0,2025,5,1,3,False
Clarity Node,clarity,Kotelnikova St.,2025-05-01 03:00:00,DVPAX1933,13.98,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,60.0,2025,5,1,3,False
Clarity Node,clarity,Atyrau 54,2025-05-01 03:00:00,DLHIP6221,13.77,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,60.0,2025,5,1,3,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 03:00:00,DKQKP7937,16.59,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,65.0,2025,5,1,3,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 03:00:00,DSEZC5147,5.98,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,33.0,2025,5,1,3,False
Clarity Node,clarity,Shamiyeva St.,2025-05-01 03:00:00,DZBPD6527,14.32,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,61.0,2025,5,1,3,False
Clarity Node,clarity,School 187,2025-05-01 03:00:00,DTHVZ4764,5.81,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,32.0,2025,5,1,3,False
Clarity Node,clarity,CHP,2025-05-01 03:00:00,DNBKW4153,23.51,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,78.0,2025,5,1,3,False
Clarity Node,clarity,Alatau,2025-05-01 03:00:00,DAEVK9013,8.65,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,48.0,2025,5,1,3,False
Clarity Node,clarity,Mamyr-3,2025-05-01 03:00:00,DAIEY0809,7.77,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,43.0,2025,5,1,3,False
Clarity Node,clarity,Elaman 105 St.,2025-05-01 03:00:00,DCBVW2970,4.83,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,27.0,2025,5,1,3,False
Clarity Node,clarity,KBTU,2025-05-01 03:00:00,DPFLR0020,14.99,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,62.0,2025,5,1,3,False
Clarity Node,clarity,Respublika 4,2025-05-01 03:00:00,DKWGL5134,11.59,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,56.0,2025,5,1,3,False
Clarity Node,clarity,AsiaFood,2025-05-01 03:00:00,DKITU2463,19.95,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,71.0,2025,5,1,3,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 04:00:00,DKQKP7937,14.04,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,60.0,2025,5,1,4,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 04:00:00,DSEZC5147,4.2,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,23.0,2025,5,1,4,False
Clarity Node,clarity,Shamiyeva St.,2025-05-01 04:00:00,DZBPD6527,17.11,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,66.0,2025,5,1,4,False
Clarity Node,clarity,Kotelnikova St.,2025-05-01 04:00:00,DVPAX1933,15.13,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,62.0,2025,5,1,4,False
Clarity Node,clarity,Gymnasium 39,2025-05-01 04:00:00,DCHRY4320,7.71,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,43.0,2025,5,1,4,False
Clarity Node,clarity,School 77,2025-05-01 04:00:00,DRGXK4758,7.87,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,44.0,2025,5,1,4,False
Clarity Node,clarity,Iliyski trakt,2025-05-01 04:00:00,DMKZM8328,7.24,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,40.0,2025,5,1,4,False
Clarity Node,clarity,Respublika 4,2025-05-01 04:00:00,DKWGL5134,8.59,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,48.0,2025,5,1,4,False
Clarity Node,clarity,Alatau,2025-05-01 04:00:00,DAEVK9013,10.54,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,54.0,2025,5,1,4,False
Clarity Node,clarity,Hospital-7,2025-05-01 04:00:00,DWEUM2128,17.47,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,67.0,2025,5,1,4,False
Clarity Node,clarity,KBTU,2025-05-01 04:00:00,DPFLR0020,12.29,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,57.0,2025,5,1,4,False
Clarity Node,clarity,School 137,2025-05-01 04:00:00,DRXHW5169,14.65,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,61.0,2025,5,1,4,False
Clarity Node,clarity,Atyrau 54,2025-05-01 04:00:00,DLHIP6221,14.38,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,61.0,2025,5,1,4,False
Clarity Node,clarity,School 190,2025-05-01 04:00:00,DIWEV3860,6.62,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,37.0,2025,5,1,4,False
Clarity Node,clarity,Elaman 105 St.,2025-05-01 04:00:00,DCBVW2970,2.24,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,12.0,2025,5,1,4,False
Clarity Node,clarity,CHP,2025-05-01 04:00:00,DNBKW4153,23.71,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,78.0,2025,5,1,4,False
Clarity Node,clarity,Ryskulova 81,2025-05-01 04:00:00,DLNAU6990,18.87,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,69.0,2025,5,1,4,False
Clarity Node,clarity,School 187,2025-05-01 04:00:00,DTHVZ4764,6.41,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,36.0,2025,5,1,4,False
Clarity Node,clarity,Ritz Palace,2025-05-01 04:00:00,DWGII9341,10.69,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,54.0,2025,5,1,4,False
Clarity Node,clarity,DIS-7,2025-05-01 04:00:00,DSPPD2123,10.12,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,53.0,2025,5,1,4,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-05-01 04:00:00,DMMMH0420,9.6,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,52.0,2025,5,1,4,False
Clarity Node,clarity,Kokkainar Micro,2025-05-01 04:00:00,DAIFK5203,21.99,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,75.0,2025,5,1,4,False
Reference Site,clarity,Almaty,2025-05-01 04:00:00,DXDVD8324,13.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,58.0,2025,5,1,4,False
Clarity Node,clarity,Mamyr-3,2025-05-01 04:00:00,DAIEY0809,8.9,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,49.0,2025,5,1,4,False
Clarity Node,clarity,AsiaFood,2025-05-01 04:00:00,DKITU2463,11.28,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,55.0,2025,5,1,4,False
Clarity Node,clarity,School 192,2025-05-01 04:00:00,DXIUX1869,9.15,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,51.0,2025,5,1,4,False
Reference Site,clarity,Almaty,2025-05-01 05:00:00,DXDVD8324,9.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,50.0,2025,5,1,5,False
Clarity Node,clarity,Respublika 4,2025-05-01 05:00:00,DKWGL5134,9.36,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,51.0,2025,5,1,5,False
Clarity Node,clarity,Ryskulova 81,2025-05-01 05:00:00,DLNAU6990,21.28,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,74.0,2025,5,1,5,False
Clarity Node,clarity,Ritz Palace,2025-05-01 05:00:00,DWGII9341,10.01,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,53.0,2025,5,1,5,False
Clarity Node,clarity,School 192,2025-05-01 05:00:00,DXIUX1869,8.95,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,50.0,2025,5,1,5,False
Clarity Node,clarity,Kokkainar Micro,2025-05-01 05:00:00,DAIFK5203,21.21,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,74.0,2025,5,1,5,False
Clarity Node,clarity,Hospital-7,2025-05-01 05:00:00,DWEUM2128,14.93,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,62.0,2025,5,1,5,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-05-01 05:00:00,DMMMH0420,11.47,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,55.0,2025,5,1,5,False
Clarity Node,clarity,School 187,2025-05-01 05:00:00,DTHVZ4764,4.95,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,28.0,2025,5,1,5,False
Clarity Node,clarity,Kokzhiyek-63,2025-05-01 05:00:00,DSEZC5147,11.11,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,55.0,2025,5,1,5,False
Clarity Node,clarity,Zhetysu 47,2025-05-01 05:00:00,DKQKP7937,14.89,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,62.0,2025,5,1,5,False
Clarity Node,clarity,DIS-7,2025-05-01 05:00:00,DSPPD2123,9.82,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,52.0,2025,5,1,5,False
