origin,source,name,datetime,id,pm25,pm10,no2,so2,co,lat,lon,district,district_ru,is_valid,aqi_pm25,year,month,date,hour,is_weekend
Clarity Node,clarity,School 187,2025-04-01 00:00:00,DTHVZ4764,2.49,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,14.0,2025,4,1,0,False
Clarity Node,clarity,Hospital-7,2025-04-01 00:00:00,DWEUM2128,33.69,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,97.0,2025,4,1,0,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 00:00:00,DKQKP7937,20.22,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,72.0,2025,4,1,0,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 00:00:00,DSEZC5147,88.37,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,174.0,2025,4,1,0,False
Clarity Node,clarity,School 77,2025-04-01 00:00:00,DRGXK4758,4.3,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,24.0,2025,4,1,0,False
Clarity Node,clarity,Alatau,2025-04-01 00:00:00,DAEVK9013,5.0,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,28.0,2025,4,1,0,False
Clarity Node,clarity,School 192,2025-04-01 00:00:00,DXIUX1869,13.75,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,60.0,2025,4,1,0,False
Reference Site,clarity,Almaty,2025-04-01 00:00:00,DXDVD8324,4.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,22.0,2025,4,1,0,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-04-01 00:00:00,DMMMH0420,7.11,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,40.0,2025,4,1,0,False
Clarity Node,clarity,Atyrau 54,2025-04-01 00:00:00,DLHIP6221,27.71,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,86.0,2025,4,1,0,False
Clarity Node,clarity,Iliyski trakt,2025-04-01 01:00:00,DMKZM8328,28.13,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,86.0,2025,4,1,1,False
Clarity Node,clarity,Kotelnikova St.,2025-04-01 01:00:00,DVPAX1933,33.33,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,96.0,2025,4,1,1,False
Clarity Node,clarity,Mamyr-3,2025-04-01 01:00:00,DAIEY0809,5.31,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,29.0,2025,4,1,1,False
Clarity Node,clarity,Elaman 105 St.,2025-04-01 01:00:00,DCBVW2970,49.72,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,136.0,2025,4,1,1,False
Clarity Node,clarity,Gymnasium 39,2025-04-01 01:00:00,DCHRY4320,25.74,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,82.0,2025,4,1,1,False
Clarity Node,clarity,School 77,2025-04-01 01:00:00,DRGXK4758,4.19,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,23.0,2025,4,1,1,False
Clarity Node,clarity,DIS-7,2025-04-01 01:00:00,DSPPD2123,23.53,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,78.0,2025,4,1,1,False
Clarity Node,clarity,Kokkainar Micro,2025-04-01 01:00:00,DAIFK5203,88.76,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,174.0,2025,4,1,1,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-04-01 01:00:00,DMMMH0420,3.93,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,22.0,2025,4,1,1,False
Clarity Node,clarity,School 137,2025-04-01 01:00:00,DRXHW5169,31.55,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,93.0,2025,4,1,1,False
Reference Site,clarity,Almaty,2025-04-01 01:00:00,DXDVD8324,6.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,33.0,2025,4,1,1,False
Clarity Node,clarity,School 190,2025-04-01 01:00:00,DIWEV3860,3.12,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,17.0,2025,4,1,1,False
Clarity Node,clarity,School 192,2025-04-01 01:00:00,DXIUX1869,6.86,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,38.0,2025,4,1,1,False
Clarity Node,clarity,Alatau,2025-04-01 01:00:00,DAEVK9013,8.9,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,49.0,2025,4,1,1,False
Clarity Node,clarity,KBTU,2025-04-01 01:00:00,DPFLR0020,8.69,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,48.0,2025,4,1,1,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 01:00:00,DKQKP7937,16.43,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,65.0,2025,4,1,1,False
Clarity Node,clarity,AsiaFood,2025-04-01 01:00:00,DKITU2463,21.51,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,74.0,2025,4,1,1,False
Clarity Node,clarity,CHP,2025-04-01 01:00:00,DNBKW4153,30.78,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,91.0,2025,4,1,1,False
Clarity Node,clarity,Respublika 4,2025-04-01 01:00:00,DKWGL5134,4.73,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,26.0,2025,4,1,1,False
Clarity Node,clarity,Ritz Palace,2025-04-01 01:00:00,DWGII9341,3.79,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,21.0,2025,4,1,1,False
Clarity Node,clarity,Shamiyeva St.,2025-04-01 01:00:00,DZBPD6527,24.8,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,80.0,2025,4,1,1,False
Clarity Node,clarity,Hospital-7,2025-04-01 01:00:00,DWEUM2128,23.84,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,78.0,2025,4,1,1,False
Clarity Node,clarity,School 187,2025-04-01 01:00:00,DTHVZ4764,2.78,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,15.0,2025,4,1,1,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 01:00:00,DSEZC5147,78.83,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,167.0,2025,4,1,1,False
Clarity Node,clarity,Atyrau 54,2025-04-01 01:00:00,DLHIP6221,17.12,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,66.0,2025,4,1,1,False
Clarity Node,clarity,Ryskulova 81,2025-04-01 01:00:00,DLNAU6990,15.78,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,63.0,2025,4,1,1,False
Clarity Node,clarity,School 190,2025-04-01 02:00:00,DIWEV3860,3.33,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,18.0,2025,4,1,2,False
Clarity Node,clarity,Kokkainar Micro,2025-04-01 02:00:00,DAIFK5203,44.56,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,123.0,2025,4,1,2,False
Clarity Node,clarity,School 77,2025-04-01 02:00:00,DRGXK4758,2.99,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,17.0,2025,4,1,2,False
Clarity Node,clarity,Shamiyeva St.,2025-04-01 02:00:00,DZBPD6527,12.32,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,57.0,2025,4,1,2,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-04-01 02:00:00,DMMMH0420,2.04,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,11.0,2025,4,1,2,False
Clarity Node,clarity,DIS-7,2025-04-01 02:00:00,DSPPD2123,19.24,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,70.0,2025,4,1,2,False
Clarity Node,clarity,School 192,2025-04-01 02:00:00,DXIUX1869,7.25,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,40.0,2025,4,1,2,False
Reference Site,clarity,Almaty,2025-04-01 02:00:00,DXDVD8324,5.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,28.0,2025,4,1,2,False
Clarity Node,clarity,Ritz Palace,2025-04-01 02:00:00,DWGII9341,3.27,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,18.0,2025,4,1,2,False
Clarity Node,clarity,Respublika 4,2025-04-01 02:00:00,DKWGL5134,3.5,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,19.0,2025,4,1,2,False
Clarity Node,clarity,Gymnasium 39,2025-04-01 02:00:00,DCHRY4320,26.38,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,83.0,2025,4,1,2,False
Clarity Node,clarity,Ryskulova 81,2025-04-01 02:00:00,DLNAU6990,12.3,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,57.0,2025,4,1,2,False
Clarity Node,clarity,Kotelnikova St.,2025-04-01 02:00:00,DVPAX1933,36.76,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,104.0,2025,4,1,2,False
Clarity Node,clarity,School 187,2025-04-01 02:00:00,DTHVZ4764,2.33,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,13.0,2025,4,1,2,False
Clarity Node,clarity,School 137,2025-04-01 02:00:00,DRXHW5169,23.49,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,78.0,2025,4,1,2,False
Clarity Node,clarity,Mamyr-3,2025-04-01 02:00:00,DAIEY0809,4.41,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,24.0,2025,4,1,2,False
Clarity Node,clarity,Atyrau 54,2025-04-01 02:00:00,DLHIP6221,11.31,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,55.0,2025,4,1,2,False
Clarity Node,clarity,Alatau,2025-04-01 02:00:00,DAEVK9013,9.44,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,52.0,2025,4,1,2,False
Clarity Node,clarity,AsiaFood,2025-04-01 02:00:00,DKITU2463,14.71,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,61.0,2025,4,1,2,False
Clarity Node,clarity,KBTU,2025-04-01 02:00:00,DPFLR0020,6.78,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,38.0,2025,4,1,2,False
Clarity Node,clarity,CHP,2025-04-01 02:00:00,DNBKW4153,12.77,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,58.0,2025,4,1,2,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 02:00:00,DKQKP7937,11.39,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,55.0,2025,4,1,2,False
Clarity Node,clarity,Hospital-7,2025-04-01 02:00:00,DWEUM2128,13.24,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,59.0,2025,4,1,2,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 02:00:00,DSEZC5147,45.52,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,126.0,2025,4,1,2,False
Clarity Node,clarity,Iliyski trakt,2025-04-01 02:00:00,DMKZM8328,19.31,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,70.0,2025,4,1,2,False
Clarity Node,clarity,Elaman 105 St.,2025-04-01 02:00:00,DCBVW2970,42.38,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,118.0,2025,4,1,2,False
Clarity Node,clarity,KBTU,2025-04-01 03:00:00,DPFLR0020,6.41,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,36.0,2025,4,1,3,False
Clarity Node,clarity,Atyrau 54,2025-04-01 03:00:00,DLHIP6221,12.06,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,57.0,2025,4,1,3,False
Clarity Node,clarity,Alatau,2025-04-01 03:00:00,DAEVK9013,3.11,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,17.0,2025,4,1,3,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 03:00:00,DKQKP7937,10.9,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,54.0,2025,4,1,3,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 03:00:00,DSEZC5147,22.79,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,77.0,2025,4,1,3,False
Clarity Node,clarity,School 192,2025-04-01 03:00:00,DXIUX1869,4.99,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,28.0,2025,4,1,3,False
Clarity Node,clarity,Kokkainar Micro,2025-04-01 03:00:00,DAIFK5203,33.9,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,97.0,2025,4,1,3,False
Clarity Node,clarity,Hospital-7,2025-04-01 03:00:00,DWEUM2128,7.93,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,44.0,2025,4,1,3,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-04-01 03:00:00,DMMMH0420,2.45,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,14.0,2025,4,1,3,False
Clarity Node,clarity,School 137,2025-04-01 03:00:00,DRXHW5169,10.2,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,53.0,2025,4,1,3,False
Clarity Node,clarity,DIS-7,2025-04-01 03:00:00,DSPPD2123,10.19,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,53.0,2025,4,1,3,False
Clarity Node,clarity,CHP,2025-04-01 03:00:00,DNBKW4153,18.49,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,68.0,2025,4,1,3,False
Clarity Node,clarity,School 187,2025-04-01 03:00:00,DTHVZ4764,1.65,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,9.0,2025,4,1,3,False
Clarity Node,clarity,Iliyski trakt,2025-04-01 03:00:00,DMKZM8328,18.39,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,68.0,2025,4,1,3,False
Clarity Node,clarity,Shamiyeva St.,2025-04-01 03:00:00,DZBPD6527,7.16,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,40.0,2025,4,1,3,False
Clarity Node,clarity,AsiaFood,2025-04-01 03:00:00,DKITU2463,13.21,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,59.0,2025,4,1,3,False
Clarity Node,clarity,Elaman 105 St.,2025-04-01 03:00:00,DCBVW2970,32.74,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,95.0,2025,4,1,3,False
Clarity Node,clarity,Mamyr-3,2025-04-01 03:00:00,DAIEY0809,3.34,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,19.0,2025,4,1,3,False
Clarity Node,clarity,School 190,2025-04-01 03:00:00,DIWEV3860,3.24,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,18.0,2025,4,1,3,False
Clarity Node,clarity,Kotelnikova St.,2025-04-01 03:00:00,DVPAX1933,30.43,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,91.0,2025,4,1,3,False
Clarity Node,clarity,Gymnasium 39,2025-04-01 03:00:00,DCHRY4320,21.91,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,75.0,2025,4,1,3,False
Clarity Node,clarity,Ritz Palace,2025-04-01 03:00:00,DWGII9341,2.47,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,14.0,2025,4,1,3,False
Clarity Node,clarity,Respublika 4,2025-04-01 03:00:00,DKWGL5134,3.04,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,17.0,2025,4,1,3,False
Clarity Node,clarity,Ryskulova 81,2025-04-01 03:00:00,DLNAU6990,6.09,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,34.0,2025,4,1,3,False
Clarity Node,clarity,School 77,2025-04-01 03:00:00,DRGXK4758,3.21,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,18.0,2025,4,1,3,False
Clarity Node,clarity,Iliyski trakt,2025-04-01 04:00:00,DMKZM8328,21.56,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,74.0,2025,4,1,4,False
Clarity Node,clarity,Gymnasium 39,2025-04-01 04:00:00,DCHRY4320,19.65,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,71.0,2025,4,1,4,False
Clarity Node,clarity,Kotelnikova St.,2025-04-01 04:00:00,DVPAX1933,26.5,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,83.0,2025,4,1,4,False
Clarity Node,clarity,Ryskulova 81,2025-04-01 04:00:00,DLNAU6990,5.96,,,,,43.27865455271868,76.90347457672107,Жетісу ауданы,Жетысуский район,True,33.0,2025,4,1,4,False
Clarity Node,clarity,Atyrau 54,2025-04-01 04:00:00,DLHIP6221,11.84,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,56.0,2025,4,1,4,False
Clarity Node,clarity,Elaman 105 St.,2025-04-01 04:00:00,DCBVW2970,29.71,,,,,43.368606872490815,76.94705072701963,Жетісу ауданы,Жетысуский район,True,89.0,2025,4,1,4,False
Clarity Node,clarity,Respublika 4,2025-04-01 04:00:00,DKWGL5134,3.12,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,17.0,2025,4,1,4,False
Clarity Node,clarity,AsiaFood,2025-04-01 04:00:00,DKITU2463,7.86,,,,,43.24283186562071,76.82871773078021,Ауэзовский район,Ауэзовский район,True,44.0,2025,4,1,4,False
Clarity Node,clarity,Shamiyeva St.,2025-04-01 04:00:00,DZBPD6527,4.59,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,26.0,2025,4,1,4,False
Clarity Node,clarity,School 137,2025-04-01 04:00:00,DRXHW5169,9.7,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,52.0,2025,4,1,4,False
Clarity Node,clarity,Mamyr-3,2025-04-01 04:00:00,DAIEY0809,1.84,,,,,43.21431008497455,76.85549980598847,Ауэзовский район,Ауэзовский район,True,10.0,2025,4,1,4,False
Clarity Node,clarity,Alatau,2025-04-01 04:00:00,DAEVK9013,2.45,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,14.0,2025,4,1,4,False
Clarity Node,clarity,CHP,2025-04-01 04:00:00,DNBKW4153,12.13,,,,,43.29161420999885,76.80436756266862,Алатау ауданы,Алатауский район,True,57.0,2025,4,1,4,False
Clarity Node,clarity,Ritz Palace,2025-04-01 04:00:00,DWGII9341,1.5,,,,,43.22832883695745,76.9602836930437,Медеу ауданы,Медеуский район,True,8.0,2025,4,1,4,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 04:00:00,DKQKP7937,9.77,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,52.0,2025,4,1,4,False
Clarity Node,clarity,Hospital-7,2025-04-01 04:00:00,DWEUM2128,6.82,,,,,43.23396107591564,76.80012719631037,Наурызбай ауданы,Наурызбайский район,True,38.0,2025,4,1,4,False
Clarity Node,clarity,School 77,2025-04-01 04:00:00,DRGXK4758,3.22,,,,,43.218464378811994,76.94964360143646,Медеу ауданы,Медеуский район,True,18.0,2025,4,1,4,False
Clarity Node,clarity,School 190,2025-04-01 04:00:00,DIWEV3860,3.04,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,17.0,2025,4,1,4,False
Clarity Node,clarity,Nicolas International chain of wineries,2025-04-01 04:00:00,DMMMH0420,2.58,,,,,43.19364967260028,76.90962542469542,Бостандық ауданы,Бостандыкский район,True,14.0,2025,4,1,4,False
Clarity Node,clarity,DIS-7,2025-04-01 04:00:00,DSPPD2123,2.73,,,,,43.205327130825815,76.7769168478819,Наурызбай ауданы,Наурызбайский район,True,15.0,2025,4,1,4,False
Clarity Node,clarity,Kokkainar Micro,2025-04-01 04:00:00,DAIFK5203,27.06,,,,,43.290757,76.841229,Алатау ауданы,Алатауский район,True,84.0,2025,4,1,4,False
Clarity Node,clarity,School 192,2025-04-01 04:00:00,DXIUX1869,1.06,,,,,43.172031,76.852339,Наурызбай ауданы,Наурызбайский район,True,6.0,2025,4,1,4,False
Clarity Node,clarity,KBTU,2025-04-01 04:00:00,DPFLR0020,4.39,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,24.0,2025,4,1,4,False
Clarity Node,clarity,School 187,2025-04-01 04:00:00,DTHVZ4764,1.18,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,7.0,2025,4,1,4,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 04:00:00,DSEZC5147,27.76,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,86.0,2025,4,1,4,False
Reference Site,clarity,Almaty,2025-04-01 04:00:00,DXDVD8324,3.0,,,,,43.252855,76.93118,Алмалы ауданы,Алмалинский район,True,17.0,2025,4,1,4,False
Clarity Node,clarity,Kokzhiyek-63,2025-04-01 05:00:00,DSEZC5147,26.49,,,,,43.35813359109591,76.92289958238688,Жетісу ауданы,Жетысуский район,True,83.0,2025,4,1,5,False
Clarity Node,clarity,Alatau,2025-04-01 05:00:00,DAEVK9013,2.32,,,,,43.176578104286946,76.89770583884861,Бостандық ауданы,Бостандыкский район,True,13.0,2025,4,1,5,False
Clarity Node,clarity,Atyrau 54,2025-04-01 05:00:00,DLHIP6221,8.71,,,,,43.29677960017615,76.99158959609676,Медеу ауданы,Медеуский район,True,48.0,2025,4,1,5,False
Clarity Node,clarity,Zhetysu 47,2025-04-01 05:00:00,DKQKP7937,8.75,,,,,43.29170729096677,76.98979982475333,Медеу ауданы,Медеуский район,True,49.0,2025,4,1,5,False
Clarity Node,clarity,School 187,2025-04-01 05:00:00,DTHVZ4764,2.84,,,,,43.18579430712143,76.82847702612057,Наурызбай ауданы,Наурызбайский район,True,16.0,2025,4,1,5,False
Clarity Node,clarity,School 137,2025-04-01 05:00:00,DRXHW5169,7.81,,,,,43.31676494629688,76.91083701308452,Жетісу ауданы,Жетысуский район,True,43.0,2025,4,1,5,False
Clarity Node,clarity,Kotelnikova St.,2025-04-01 05:00:00,DVPAX1933,21.09,,,,,43.31039688071044,76.94216898220436,Түрксіб ауданы,Турксибский район,True,73.0,2025,4,1,5,False
Clarity Node,clarity,Gymnasium 39,2025-04-01 05:00:00,DCHRY4320,18.27,,,,,43.3481851029586,76.843300856246,Алатау ауданы,Алатауский район,True,68.0,2025,4,1,5,False
Clarity Node,clarity,School 190,2025-04-01 05:00:00,DIWEV3860,1.83,,,,,43.15475667376976,76.89920068011332,Бостандық ауданы,Бостандыкский район,True,10.0,2025,4,1,5,False
Clarity Node,clarity,Iliyski trakt,2025-04-01 05:00:00,DMKZM8328,23.38,,,,,43.34158170973398,76.98192511971963,Түрксіб ауданы,Турксибский район,True,78.0,2025,4,1,5,False
Clarity Node,clarity,Respublika 4,2025-04-01 05:00:00,DKWGL5134,3.35,,,,,43.23680399999999,76.94481400000001,Бостандық ауданы,Бостандыкский район,True,19.0,2025,4,1,5,False
Clarity Node,clarity,Shamiyeva St.,2025-04-01 05:00:00,DZBPD6527,3.43,,,,,43.283229322033016,76.92753219053208,Жетісу ауданы,Жетысуский район,True,19.0,2025,4,1,5,False
Clarity Node,clarity,KBTU,2025-04-01 05:00:00,DPFLR0020,3.9,,,,,43.25347876621724,76.94536842109201,Алмалы ауданы,Алмалинский район,True,22.0,2025,4,1,5,False
