origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
Clarity Node,clarity,EkoPost,2024-12-27 23:00:00,DRVSV9570,81.9,170.0,55.59,69.9341575355885,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-12-29 05:00:00,DRVSV9570,62.49,156.0,39.3,69.2217193340117,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-12-29 12:00:00,DRVSV9570,60.63,155.0,49.86,71.02290104627043,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-12-30 18:00:00,DRVSV9570,182.3,257.0,121.46,71.3865395065208,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-12-31 06:00:00,DRVSV9570,34.22,98.0,25.64,47.95177836896609,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Ryskulova 81,2024-12-04 02:00:00,DLNAU6990,25.13,81.0,15.68,45.40425174561178,43.27865455271868,76.90347457672107,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Ryskulova 81,2024-12-25 19:00:00,DLNAU6990,171.99,247.0,84.75,118.55619469554944,43.27865455271868,76.90347457672107,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Iliyski trakt,2024-12-25 10:00:00,DMKZM8328,132.97,208.0,69.68,53.00420586604157,43.34158170973398,76.98192511971963,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Nicolas International chain of wineries,2024-12-29 14:00:00,DMMMH0420,94.87,179.0,86.0,71.50600479856698,43.19364967260028,76.90962542469542,Алматы,Бостандық ауданы,Бостандыкский район,True
Clarity Node,clarity,KBTU,2024-12-28 21:00:00,DPFLR0020,190.0,265.0,111.42,121.65029999855008,43.25347876621724,76.94536842109201,Алматы,Алмалы ауданы,Алмалинский район,True
Clarity Node,clarity,School 137,2024-12-24 14:00:00,DRXHW5169,53.02,144.0,42.95,87.92442897992223,43.31676494629688,76.91083701308452,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,School 175,2024-12-09 23:00:00,DSCQS5741,2.58,14.0,5.88,116.20909941331482,43.19957298448716,76.85428363117835,Алматы,Ауэзовский район,Ауэзовский район,True
Clarity Node,clarity,School 187,2024-12-11 23:00:00,DTHVZ4764,20.01,71.0,13.82,132.9495173227486,43.18579430712143,76.82847702612057,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,School 187,2024-12-01 17:00:00,DTHVZ4764,36.53,104.0,31.59,60.563461232441966,43.18579430712143,76.82847702612057,Алматы,Наурызбай ауданы,Наурызбайский район,True
