origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
Clarity Node,clarity,Kotelnikova St.,2024-06-09 11:00:00,DVPAX1933,13.21,59.0,11.41,,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-15 00:00:00,DVPAX1933,24.69,80.0,32.34,29.47261920421974,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-24 10:00:00,DVPAX1933,9.18,51.0,7.29,,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-26 15:00:00,DVPAX1933,14.75,62.0,12.03,,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-11 02:00:00,DVPAX1933,11.83,56.0,13.87,38.76790477103487,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-19 03:00:00,DVPAX1933,8.85,49.0,10.28,16.8588840984178,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-23 03:00:00,DVPAX1933,31.03,92.0,40.03,17.070778156508517,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-22 05:00:00,DVPAX1933,6.88,38.0,8.31,35.29145116220784,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-12 23:00:00,DVPAX1933,17.21,66.0,19.59,41.80438021043393,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-20 14:00:00,DVPAX1933,17.17,66.0,15.8,,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-09 02:00:00,DVPAX1933,22.68,76.0,28.09,47.27981609956728,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-29 13:00:00,DVPAX1933,15.26,62.0,17.54,59.59503960087821,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-05 17:00:00,DVPAX1933,10.96,54.0,8.56,31.04672998095286,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-06-05 01:00:00,DVPAX1933,20.75,73.0,21.93,43.22336420700571,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Hospital-7,2024-06-12 18:00:00,DWEUM2128,6.49,36.0,6.31,29.38264995866646,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-09 22:00:00,DWEUM2128,16.83,65.0,17.27,48.917881552448115,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-01 03:00:00,DWEUM2128,4.29,24.0,5.82,36.63887314634116,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-10 11:00:00,DWEUM2128,17.37,66.0,15.82,72.77824317300598,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-15 10:00:00,DWEUM2128,18.4,68.0,16.7,50.41890175956305,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-21 02:00:00,DWEUM2128,13.19,59.0,13.9,34.97026161246045,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-05 19:00:00,DWEUM2128,24.81,80.0,23.43,63.50618197752088,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-27 11:00:00,DWEUM2128,19.95,71.0,17.55,94.2773932349753,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-28 21:00:00,DWEUM2128,20.95,73.0,22.85,51.73058017180092,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-30 09:00:00,DWEUM2128,12.85,58.0,14.56,49.059759336747454,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-06 05:00:00,DWEUM2128,5.4,30.0,6.55,38.10903371177299,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-18 03:00:00,DWEUM2128,9.38,52.0,9.79,27.242535112983106,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-03 11:00:00,DWEUM2128,16.93,66.0,16.45,56.17842970728316,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Hospital-7,2024-06-29 20:00:00,DWEUM2128,25.59,82.0,35.47,56.08901606435235,43.23396107591564,76.80012719631037,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Ritz Palace,2024-06-27 05:00:00,DWGII9341,9.74,52.0,24.67,45.45457466683533,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-18 19:00:00,DWGII9341,55.21,150.0,21.78,67.71901063516732,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-27 12:00:00,DWGII9341,11.61,56.0,8.73,47.21465870693391,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-28 10:00:00,DWGII9341,13.1,58.0,10.03,54.81019049786977,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-19 13:00:00,DWGII9341,12.41,57.0,11.43,47.59967117550953,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-14 12:00:00,DWGII9341,20.22,72.0,10.25,38.626038190397814,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Ritz Palace,2024-06-01 20:00:00,DWGII9341,16.13,64.0,16.35,65.87910549492186,43.22832883695745,76.9602836930437,Алматы,Медеу ауданы,Медеуский район,True
