origin,source,name,datetime,id,pm25,aqi_pm25,pm10,no2,lat,lon,region,district,district_ru,is_valid
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-04 16:00:00,6,96.13,179.0,103.48,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-01 20:00:00,6,36.9,104.0,44.75,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-02 20:00:00,6,58.48,153.0,67.38,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-01 06:00:00,6,38.4,108.0,46.43,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-04 06:00:00,6,85.29,172.0,88.9,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-16 10:00:00,6,6.95,39.0,8.55,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-10 02:00:00,6,125.08,200.0,131.58,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-13 12:00:00,6,72.4,163.0,80.85,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-13 06:00:00,6,93.63,178.0,97.2,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-13 02:00:00,6,39.61,111.0,46.41,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Розыбакиева - Байкадамова,2024-02-16 16:00:00,6,5.73,32.0,6.2,,43.214,76.893,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Ерменсай,2024-02-04 11:00:00,9,0.62,3.0,1.23,,43.174,76.917,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Ерменсай,2024-02-04 03:00:00,9,2.33,13.0,3.57,,43.174,76.917,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Ерменсай,2024-02-07 11:00:00,9,23.12,77.0,27.82,,43.174,76.917,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Ерменсай,2024-02-05 11:00:00,9,16.12,64.0,19.15,,43.174,76.917,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Ерменсай,2024-02-01 07:00:00,9,24.25,79.0,28.62,,43.174,76.917,Алматы,Бостандық ауданы,Бостандыкский район,True
AirKaz,airkaz,Звездная поляна,2024-02-09 00:00:00,999,0.17,1.0,0.25,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-23 16:00:00,999,14.03,60.0,15.3,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-17 16:00:00,999,1.03,6.0,1.08,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-09 20:00:00,999,4.1,23.0,4.8,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-26 10:00:00,999,48.95,134.0,58.37,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-19 04:00:00,999,16.27,64.0,17.28,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-07 06:00:00,999,11.58,56.0,13.53,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-07 08:00:00,999,8.2,46.0,9.75,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-03 04:00:00,999,66.67,159.0,73.0,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-03 14:00:00,999,35.93,102.0,44.13,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-04 14:00:00,999,12.33,57.0,13.42,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
AirKaz,airkaz,Звездная поляна,2024-02-02 06:00:00,999,8.08,45.0,9.1,,43.1333,76.8695,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,169 School,2024-02-02 02:00:00,DCRRQ3470,31.36,92.0,32.78,100.83160371179662,43.29713287788326,76.86110376445615,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Nurly street,2024-02-21 18:00:00,DKJRK1841,23.66,78.0,16.37,66.76785437348049,43.22880425521485,76.7774914696639,Алматы,Наурызбай ауданы,Наурызбайский район,True
Clarity Node,clarity,Zhetysu 47,2024-02-12 09:00:00,DKQKP7937,11.93,56.0,8.3,44.99740787240335,43.29170729096677,76.98979982475333,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,Respublika 4,2024-02-23 14:00:00,DKWGL5134,40.98,114.0,35.91,49.63792513060629,43.23680399999999,76.94481400000001,Алматы,Бостандық ауданы,Бостандыкский район,True
Clarity Node,clarity,Iliyski trakt,2024-02-26 06:00:00,DMKZM8328,25.36,81.0,13.51,34.17242669441818,43.34158170973398,76.98192511971963,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Nicolas International chain of wineries,2024-02-22 05:00:00,DMMMH0420,,,2.04,70.67838818295616,43.19364967260028,76.90962542469542,Алматы,Бостандық ауданы,Бостандыкский район,True
Clarity Node,clarity,Nicolas International chain of wineries,2024-02-21 20:00:00,DMMMH0420,71.3,162.0,46.4,76.35245085403986,43.19364967260028,76.90962542469542,Алматы,Бостандық ауданы,Бостандыкский район,True
Clarity Node,clarity,Almaty Arena,2024-02-16 17:00:00,DQIHB6321,2.96,16.0,4.14,52.98452513090605,43.26407854761793,76.81687957488205,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,School 77,2024-02-08 11:00:00,DRGXK4758,0.5,3.0,3.77,51.45900012697127,43.218464378811994,76.94964360143646,Алматы,Медеу ауданы,Медеуский район,True
Clarity Node,clarity,EkoPost,2024-02-20 10:00:00,DRVSV9570,23.54,78.0,13.98,23.622423246730765,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-02-10 18:00:00,DRVSV9570,159.43,235.0,109.8,53.41104356900605,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,EkoPost,2024-02-03 10:00:00,DRVSV9570,71.16,162.0,46.33,56.293519335944794,43.249658504741106,76.80559998147626,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Kokzhiyek-63,2024-02-11 07:00:00,DSEZC5147,100.42,182.0,72.1,64.07315016205341,43.35813359109591,76.92289958238688,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Kokzhiyek-63,2024-02-23 23:00:00,DSEZC5147,7.05,39.0,6.97,56.365656457924885,43.35813359109591,76.92289958238688,Алматы,Жетісу ауданы,Жетысуский район,True
Clarity Node,clarity,Magnum-273,2024-02-12 05:00:00,DTIUT3440,1.8,10.0,3.2,47.924944198774114,43.25074042971093,76.82301292953345,Алматы,Алатау ауданы,Алатауский район,True
Clarity Node,clarity,Suiynbay-55,2024-02-27 04:00:00,DUCDW6700,14.5,61.0,8.92,125.26050391790038,43.37664309140991,76.99055491708968,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Suiynbay-55,2024-02-11 22:00:00,DUCDW6700,68.94,160.0,43.8,95.5305720366047,43.37664309140991,76.99055491708968,Алматы,Түрксіб ауданы,Турксибский район,True
Clarity Node,clarity,Kotelnikova St.,2024-02-14 09:00:00,DVPAX1933,123.09,198.0,83.74,121.46409519886994,43.31039688071044,76.94216898220436,Алматы,Түрксіб ауданы,Турксибский район,True
