datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2024-05-01 00:00:00,,,,1.1187,0.0768,0.0242,27,,2024,5,1,0
2024-05-01 00:00:00,0.0004,0.0004,0.0809,0.0105,0.0529,0.0373,28,0.001,2024,5,1,0
2024-05-01 00:00:00,0.0019,0.0309,0.0001,0.0466,0.0749,0.055,29,,2024,5,1,0
2024-05-01 00:00:00,0.001,0.0009,0.0554,0.903,0.2914,0.0298,30,0.0265,2024,5,1,0
2024-05-01 00:00:00,0.0088,0.0083,0.0,0.0612,0.0228,0.0031,31,0.0797,2024,5,1,0
2024-05-01 00:00:00,,,0.0651,0.3495,0.0788,,AQM 1,0.001,2024,5,1,0
2024-05-01 00:00:00,,,0.0485,2.2188,0.1159,,AQM 12,0.001,2024,5,1,0
2024-05-01 00:00:00,,,0.0358,0.6856,0.0846,,AQM25,0.0111,2024,5,1,0
2024-05-01 00:00:00,0.0345,0.0377,0.0042,1.3381,0.0377,0.0199,Скат-1,,2024,5,1,0
2024-05-01 00:00:00,0.0,0.0,0.0059,0.0,0.0011,0.0014,Скат-3,,2024,5,1,0
2024-05-01 00:00:00,0.0012,0.0014,0.0009,0.089,0.0008,0.0008,Скат-4,,2024,5,1,0
2024-05-01 00:00:00,,,0.0121,0.0905,0.0622,0.0144,Скат-5,,2024,5,1,0
2024-05-01 00:00:00,0.0006,0.0095,0.045,0.7221,0.0164,0.003,Скат-6,,2024,5,1,0
2024-05-01 00:00:00,,,,1.7492,,,Скат2,,2024,5,1,0
2024-05-01 00:20:00,,,,1.0283,0.0782,0.0113,27,,2024,5,1,0
2024-05-01 00:20:00,0.0009,0.0004,0.0809,0.0103,0.0518,0.0311,28,0.001,2024,5,1,0
2024-05-01 00:20:00,0.0022,0.0283,0.0001,0.0427,0.0738,0.0517,29,,2024,5,1,0
2024-05-01 00:20:00,0.0023,0.0029,0.108,0.8303,0.2729,0.0091,30,0.054,2024,5,1,0
2024-05-01 00:20:00,0.0074,0.0079,0.0,0.0609,0.0176,0.0028,31,0.0893,2024,5,1,0
2024-05-01 00:20:00,,,0.0615,0.3471,0.0764,,AQM 1,0.001,2024,5,1,0
2024-05-01 00:20:00,,,0.0524,1.9946,0.1158,,AQM 12,0.001,2024,5,1,0
2024-05-01 00:20:00,,,0.0382,0.6191,0.0845,,AQM25,0.0117,2024,5,1,0
2024-05-01 00:20:00,0.0258,0.0285,0.0033,1.1605,0.0359,0.0108,Скат-1,,2024,5,1,0
2024-05-01 00:20:00,0.0,0.0,0.0045,0.0,0.0013,0.0013,Скат-3,,2024,5,1,0
2024-05-01 00:20:00,0.0012,0.0014,0.0009,0.0437,0.0008,0.0008,Скат-4,,2024,5,1,0
2024-05-01 00:20:00,,,0.0097,0.0392,0.0545,0.0125,Скат-5,,2024,5,1,0
2024-05-01 00:20:00,0.0005,0.0081,0.045,0.7181,0.0162,0.0032,Скат-6,,2024,5,1,0
2024-05-01 00:20:00,,,,1.7491,,,Скат2,,2024,5,1,0
2024-05-01 00:40:00,,,,1.3894,0.072,0.0537,27,,2024,5,1,0
2024-05-01 00:40:00,0.0004,0.0004,0.1136,0.0104,0.0562,0.0462,28,0.001,2024,5,1,0
2024-05-01 00:40:00,0.0031,0.0298,0.0002,0.0365,0.0695,0.0463,29,,2024,5,1,0
2024-05-01 00:40:00,0.0025,0.0022,0.1497,0.7666,0.2631,0.0059,30,0.079,2024,5,1,0
2024-05-01 00:40:00,0.0077,0.0062,0.0,0.0609,0.0201,0.003,31,0.0871,2024,5,1,0
2024-05-01 00:40:00,,,0.0589,0.4954,0.0768,,AQM 1,0.0011,2024,5,1,0
2024-05-01 00:40:00,,,0.0553,1.7765,0.1157,,AQM 12,0.001,2024,5,1,0
2024-05-01 00:40:00,,,0.0415,0.6181,0.0858,,AQM25,0.012,2024,5,1,0
2024-05-01 00:40:00,0.0256,0.0294,0.0035,1.0825,0.0368,0.0111,Скат-1,,2024,5,1,0
2024-05-01 00:40:00,0.0,0.0,0.0065,0.0,0.0012,0.0012,Скат-3,,2024,5,1,0
2024-05-01 00:40:00,0.0012,0.0014,0.0008,0.0434,0.0008,0.0008,Скат-4,,2024,5,1,0
2024-05-01 00:40:00,,,0.0155,0.0241,0.0516,0.012,Скат-5,,2024,5,1,0
2024-05-01 00:40:00,0.0005,0.0075,0.045,0.7103,0.017,0.0027,Скат-6,,2024,5,1,0
2024-05-01 00:40:00,,,,1.7486,,,Скат2,,2024,5,1,0
2024-05-01 01:00:00,,,,1.2228,0.072,0.0456,27,,2024,5,1,1
2024-05-01 01:00:00,0.0004,0.0004,0.1201,0.0104,0.0545,0.0373,28,0.001,2024,5,1,1
2024-05-01 01:00:00,0.0026,0.0308,0.0001,0.029,0.0697,0.0448,29,,2024,5,1,1
2024-05-01 01:00:00,0.0023,0.0027,0.1896,0.7641,0.2485,0.0046,30,0.1072,2024,5,1,1
2024-05-01 01:00:00,0.0073,0.0062,0.0,0.0607,0.0161,0.0028,31,0.0915,2024,5,1,1
2024-05-01 01:00:00,,,0.0603,0.3442,0.0761,,AQM 1,0.002,2024,5,1,1
2024-05-01 01:00:00,,,0.0588,1.4898,0.1152,,AQM 12,0.001,2024,5,1,1
2024-05-01 01:00:00,,,0.0484,0.4939,0.085,,AQM25,0.0135,2024,5,1,1
2024-05-01 01:00:00,0.0248,0.0273,0.0052,1.1156,0.0368,0.0154,Скат-1,,2024,5,1,1
2024-05-01 01:00:00,0.0,0.0,0.0076,0.0,0.0011,0.0013,Скат-3,,2024,5,1,1
2024-05-01 01:00:00,0.0012,0.0014,0.0008,0.0426,0.0008,0.0008,Скат-4,,2024,5,1,1
2024-05-01 01:00:00,,,0.0129,0.0239,0.0562,0.0119,Скат-5,,2024,5,1,1
2024-05-01 01:00:00,0.0006,0.0063,0.045,0.6946,0.0164,0.0036,Скат-6,,2024,5,1,1
2024-05-01 01:00:00,,,,1.7482,,,Скат2,,2024,5,1,1
2024-05-01 01:20:00,,,,0.4985,0.0622,0.0045,27,,2024,5,1,1
2024-05-01 01:20:00,0.0011,0.0004,0.1214,0.0103,0.0507,0.0339,28,0.0009,2024,5,1,1
2024-05-01 01:20:00,0.0034,0.0317,0.0001,0.0373,0.0733,0.0468,29,,2024,5,1,1
2024-05-01 01:20:00,0.0013,0.0016,0.2423,0.7507,0.2249,0.0036,30,0.1436,2024,5,1,1
2024-05-01 01:20:00,0.0077,0.0076,0.0,0.0608,0.019,0.0028,31,0.0875,2024,5,1,1
2024-05-01 01:20:00,,,0.0602,0.4691,0.0754,,AQM 1,0.0019,2024,5,1,1
2024-05-01 01:20:00,,,0.0535,1.5696,0.1155,,AQM 12,0.001,2024,5,1,1
2024-05-01 01:20:00,,,0.0581,0.3603,0.0838,,AQM25,0.0152,2024,5,1,1
2024-05-01 01:20:00,0.0246,0.0275,0.004,1.2356,0.0366,0.0173,Скат-1,,2024,5,1,1
2024-05-01 01:20:00,0.0,0.0,0.0089,0.0,0.0011,0.0012,Скат-3,,2024,5,1,1
