datetime,PM2_5,PM10,SO2,CO,NO2,NO,station,O3,year,month,day,hour
2024-07-01 01:00:00,0.0,0.0,0.003,0.0,0.0013,0.0012,Скат-3,,2024,7,1,1
2024-07-01 01:00:00,0.0013,0.0015,0.001,1.023,0.0009,0.0009,Скат-4,,2024,7,1,1
2024-07-01 01:00:00,,,0.009,0.1482,0.045,0.014,Скат-5,,2024,7,1,1
2024-07-01 01:00:00,0.0008,0.0085,0.045,0.6835,0.0166,0.0032,Скат-6,,2024,7,1,1
2024-07-01 01:00:00,,,,1.2194,,,Скат2,,2024,7,1,1
2024-07-01 01:20:00,,,,1.3923,0.0008,0.0011,27,,2024,7,1,1
2024-07-01 01:20:00,0.0004,0.0004,0.1248,0.0117,0.0352,0.0583,28,0.001,2024,7,1,1
2024-07-01 01:20:00,0.0013,0.0462,0.0001,0.0475,0.0,0.0,29,,2024,7,1,1
2024-07-01 01:20:00,0.0006,0.0005,0.0008,0.9356,0.0045,0.0007,30,0.0115,2024,7,1,1
2024-07-01 01:20:00,0.0047,0.0045,0.0001,0.0607,0.011,0.0023,31,0.108,2024,7,1,1
2024-07-01 01:20:00,,,0.0551,0.174,0.0742,,AQM 1,0.0011,2024,7,1,1
2024-07-01 01:20:00,,,0.0453,2.0576,0.1153,,AQM 12,0.001,2024,7,1,1
2024-07-01 01:20:00,0.0229,0.0242,0.0036,1.2222,0.0035,0.0043,Скат-1,,2024,7,1,1
2024-07-01 01:20:00,0.0,0.0,0.0029,0.0,0.0012,0.0012,Скат-3,,2024,7,1,1
2024-07-01 01:20:00,0.0013,0.0015,0.001,0.916,0.0009,0.0009,Скат-4,,2024,7,1,1
2024-07-01 01:20:00,,,0.0154,0.1089,0.0422,0.0117,Скат-5,,2024,7,1,1
2024-07-01 01:20:00,0.0007,0.0074,0.045,0.6658,0.0162,0.0036,Скат-6,,2024,7,1,1
2024-07-01 01:20:00,,,,1.2192,,,Скат2,,2024,7,1,1
2024-07-01 01:40:00,,,,1.3471,0.0008,0.0012,27,,2024,7,1,1
2024-07-01 01:40:00,0.0004,0.0004,0.1233,0.0117,0.0347,0.0639,28,0.001,2024,7,1,1
2024-07-01 01:40:00,0.0016,0.0481,0.0001,0.0507,0.0,0.0,29,,2024,7,1,1
2024-07-01 01:40:00,0.0007,0.0006,0.0008,0.8988,0.0045,0.0008,30,0.0116,2024,7,1,1
2024-07-01 01:40:00,0.0047,0.0047,0.0001,0.0607,0.0135,0.0024,31,0.1052,2024,7,1,1
2024-07-01 01:40:00,,,0.0468,0.062,0.0707,,AQM 1,0.0024,2024,7,1,1
2024-07-01 01:40:00,,,0.0491,2.0871,0.1168,,AQM 12,0.001,2024,7,1,1
2024-07-01 01:40:00,0.0216,0.0231,0.003,1.0474,0.0044,0.0031,Скат-1,,2024,7,1,1
2024-07-01 01:40:00,0.0,0.0,0.0029,0.0,0.0012,0.0013,Скат-3,,2024,7,1,1
2024-07-01 01:40:00,0.0013,0.0015,0.0009,0.8591,0.0009,0.0009,Скат-4,,2024,7,1,1
2024-07-01 01:40:00,,,0.0069,0.1184,0.044,0.0122,Скат-5,,2024,7,1,1
2024-07-01 01:40:00,0.0011,0.0071,0.045,0.6635,0.0168,0.0033,Скат-6,,2024,7,1,1
2024-07-01 01:40:00,,,,1.2188,,,Скат2,,2024,7,1,1
2024-07-01 02:00:00,,,,2.3275,0.0008,0.0012,27,,2024,7,1,2
2024-07-01 02:00:00,0.0022,0.0004,0.119,0.0119,0.0365,0.0759,28,0.001,2024,7,1,2
2024-07-01 02:00:00,0.0013,0.0319,0.0001,0.0463,0.0,0.0,29,,2024,7,1,2
2024-07-01 02:00:00,0.0006,0.0006,0.0007,0.8744,0.0048,0.0008,30,0.0114,2024,7,1,2
2024-07-01 02:00:00,0.0048,0.0052,0.0001,0.0609,0.0108,0.0025,31,0.1051,2024,7,1,2
2024-07-01 02:00:00,,,0.0461,0.0016,0.0665,,AQM 1,0.0046,2024,7,1,2
2024-07-01 02:00:00,,,0.0541,2.235,0.1172,,AQM 12,0.001,2024,7,1,2
2024-07-01 02:00:00,0.0172,0.0181,0.0036,0.6321,0.0052,0.0025,Скат-1,,2024,7,1,2
2024-07-01 02:00:00,0.0,0.0,0.0028,0.0,0.0011,0.0012,Скат-3,,2024,7,1,2
2024-07-01 02:00:00,0.0013,0.0015,0.0009,0.935,0.0009,0.0009,Скат-4,,2024,7,1,2
2024-07-01 02:00:00,,,0.006,0.0477,0.0314,0.0106,Скат-5,,2024,7,1,2
2024-07-01 02:00:00,0.0013,0.0073,0.045,0.6633,0.0163,0.003,Скат-6,,2024,7,1,2
2024-07-01 02:00:00,,,,1.2186,,,Скат2,,2024,7,1,2
2024-07-01 02:20:00,,,,2.2389,0.0008,0.0011,27,,2024,7,1,2
2024-07-01 02:20:00,0.0004,0.0004,0.1187,0.0119,0.0366,0.0789,28,0.001,2024,7,1,2
2024-07-01 02:20:00,0.0015,0.0308,0.0001,0.0347,0.0,0.0,29,,2024,7,1,2
2024-07-01 02:20:00,0.0011,0.0012,0.0008,0.8672,0.0047,0.0013,30,0.0116,2024,7,1,2
2024-07-01 02:20:00,0.0041,0.0047,0.0001,0.0615,0.0107,0.0023,31,0.1073,2024,7,1,2
2024-07-01 02:20:00,,,0.0499,0.0262,0.069,,AQM 1,0.0035,2024,7,1,2
2024-07-01 02:20:00,,,0.0706,1.4337,0.1165,,AQM 12,0.001,2024,7,1,2
2024-07-01 02:20:00,0.0171,0.018,0.0042,0.6775,0.0052,0.0033,Скат-1,,2024,7,1,2
2024-07-01 02:20:00,0.0,0.0,0.0028,0.0,0.0012,0.0012,Скат-3,,2024,7,1,2
2024-07-01 02:20:00,0.0013,0.0015,0.0009,0.6526,0.0009,0.0008,Скат-4,,2024,7,1,2
2024-07-01 02:20:00,,,0.0052,0.0817,0.0368,0.0107,Скат-5,,2024,7,1,2
2024-07-01 02:20:00,0.0013,0.0072,0.045,0.6633,0.0169,0.0032,Скат-6,,2024,7,1,2
2024-07-01 02:20:00,,,,1.2183,,,Скат2,,2024,7,1,2
2024-07-01 02:40:00,,,,1.4948,0.0008,0.0011,27,,2024,7,1,2
2024-07-01 02:40:00,0.0004,0.0004,0.1167,0.0116,0.033,0.0586,28,0.001,2024,7,1,2
2024-07-01 02:40:00,0.0012,0.0321,0.0001,0.0408,0.0,0.0,29,,2024,7,1,2
2024-07-01 02:40:00,0.0013,0.0013,0.0008,0.86,0.0039,0.0014,30,0.0119,2024,7,1,2
2024-07-01 02:40:00,0.0042,0.0039,0.0001,0.0615,0.0108,0.0023,31,0.1058,2024,7,1,2
2024-07-01 02:40:00,,,0.0475,0.0012,0.0658,,AQM 1,0.0056,2024,7,1,2
2024-07-01 02:40:00,,,0.066,1.8246,0.1153,,AQM 12,0.001,2024,7,1,2
2024-07-01 02:40:00,0.0168,0.0174,0.0039,0.766,0.0058,0.0022,Скат-1,,2024,7,1,2
2024-07-01 02:40:00,0.0,0.0,0.003,0.0,0.0012,0.0013,Скат-3,,2024,7,1,2
2024-07-01 02:40:00,0.0013,0.0015,0.0009,0.607,0.0009,0.0008,Скат-4,,2024,7,1,2
2024-07-01 02:40:00,,,0.0045,0.3001,0.0618,0.0223,Скат-5,,2024,7,1,2
2024-07-01 02:40:00,0.001,0.0069,0.045,0.6633,0.0168,0.003,Скат-6,,2024,7,1,2
2024-07-01 02:40:00,,,,1.2179,,,Скат2,,2024,7,1,2
2024-07-01 03:00:00,,,,1.2893,0.0008,0.0012,27,,2024,7,1,3
2024-07-01 03:00:00,0.0017,0.0004,0.1218,0.0114,0.0294,0.0489,28,0.001,2024,7,1,3
2024-07-01 03:00:00,0.0013,0.0332,0.0001,0.0555,0.0,0.0,29,,2024,7,1,3
2024-07-01 03:00:00,0.0013,0.0017,0.0007,0.8646,0.0047,0.0009,30,0.0116,2024,7,1,3
2024-07-01 03:00:00,0.0042,0.0035,0.0001,0.0616,0.0135,0.0021,31,0.1044,2024,7,1,3
2024-07-01 03:00:00,,,0.0492,0.001,0.0671,,AQM 1,0.0052,2024,7,1,3
2024-07-01 03:00:00,,,0.0535,1.958,0.1149,,AQM 12,0.001,2024,7,1,3
2024-07-01 03:00:00,0.0171,0.018,0.0039,0.6596,0.0067,0.0022,Скат-1,,2024,7,1,3
2024-07-01 03:00:00,0.0,0.0,0.0031,0.0,0.0012,0.0013,Скат-3,,2024,7,1,3
2024-07-01 03:00:00,0.0013,0.0015,0.0009,0.4906,0.0009,0.0008,Скат-4,,2024,7,1,3
2024-07-01 03:00:00,,,0.0053,0.3525,0.0679,0.0285,Скат-5,,2024,7,1,3
2024-07-01 03:00:00,0.0006,0.0059,0.045,0.6633,0.0165,0.003,Скат-6,,2024,7,1,3
2024-07-01 03:00:00,,,,1.2176,,,Скат2,,2024,7,1,3
2024-07-01 03:20:00,,,,0.8913,0.0007,0.0011,27,,2024,7,1,3
2024-07-01 03:20:00,0.0004,0.0004,0.1215,0.0114,0.0326,0.0533,28,0.001,2024,7,1,3
2024-07-01 03:20:00,0.0008,0.0328,0.0001,0.0554,0.0,0.0,29,,2024,7,1,3
2024-07-01 03:20:00,0.0013,0.0013,0.0007,0.862,0.0048,0.0012,30,0.0115,2024,7,1,3
2024-07-01 03:20:00,0.0046,0.0051,0.0001,0.0614,0.0124,0.0026,31,0.103,2024,7,1,3
2024-07-01 03:20:00,,,0.0459,0.001,0.0647,,AQM 1,0.0069,2024,7,1,3
2024-07-01 03:20:00,,,0.0688,1.1834,0.1156,,AQM 12,0.001,2024,7,1,3
2024-07-01 03:20:00,0.0196,0.0212,0.0042,0.651,0.0061,0.001,Скат-1,,2024,7,1,3
2024-07-01 03:20:00,0.0,0.0,0.003,0.0,0.0012,0.0012,Скат-3,,2024,7,1,3
2024-07-01 03:20:00,0.0013,0.0015,0.0009,0.2347,0.0008,0.0008,Скат-4,,2024,7,1,3
2024-07-01 03:20:00,,,0.0057,0.7355,0.0872,0.0688,Скат-5,,2024,7,1,3
2024-07-01 03:20:00,0.0006,0.0069,0.045,0.6669,0.016,0.0037,Скат-6,,2024,7,1,3
2024-07-01 03:20:00,,,,1.2179,,,Скат2,,2024,7,1,3
2024-07-01 03:40:00,,,,1.056,0.0008,0.0011,27,,2024,7,1,3
2024-07-01 03:40:00,0.0004,0.0004,0.1216,0.0115,0.0421,0.0612,28,0.001,2024,7,1,3
2024-07-01 03:40:00,0.0007,0.0255,0.0001,0.0422,0.0,0.0,29,,2024,7,1,3
2024-07-01 03:40:00,0.0014,0.0014,0.0008,0.8483,0.0051,0.0009,30,0.0117,2024,7,1,3
2024-07-01 03:40:00,0.0046,0.0053,0.0001,0.0613,0.0101,0.0026,31,0.1064,2024,7,1,3
2024-07-01 03:40:00,,,0.0457,0.001,0.0666,,AQM 1,0.0064,2024,7,1,3
2024-07-01 03:40:00,,,0.0718,0.6757,0.1123,,AQM 12,0.001,2024,7,1,3
2024-07-01 03:40:00,0.0161,0.0172,0.004,0.547,0.0068,0.0009,Скат-1,,2024,7,1,3
2024-07-01 03:40:00,0.0,0.0,0.003,0.0,0.0012,0.001,Скат-3,,2024,7,1,3
2024-07-01 03:40:00,0.0013,0.0015,0.0009,0.2956,0.0008,0.0008,Скат-4,,2024,7,1,3
2024-07-01 03:40:00,,,0.0053,0.4444,0.0683,0.0397,Скат-5,,2024,7,1,3
2024-07-01 03:40:00,0.0007,0.0088,0.045,0.6706,0.0163,0.0032,Скат-6,,2024,7,1,3
2024-07-01 03:40:00,,,,1.2174,,,Скат2,,2024,7,1,3
2024-07-01 04:00:00,,,,0.9006,0.0008,0.0011,27,,2024,7,1,4
2024-07-01 04:00:00,0.0031,0.0004,0.1199,0.0114,0.0453,0.0581,28,0.001,2024,7,1,4
2024-07-01 04:00:00,0.0006,0.0209,0.0001,0.0357,0.0,0.0,29,,2024,7,1,4
2024-07-01 04:00:00,0.0011,0.0019,0.0007,0.8376,0.0046,0.0009,30,0.0117,2024,7,1,4
2024-07-01 04:00:00,0.0042,0.0051,0.0001,0.0612,0.0102,0.0024,31,0.105,2024,7,1,4
2024-07-01 04:00:00,,,0.0453,0.001,0.0646,,AQM 1,0.0079,2024,7,1,4
2024-07-01 04:00:00,,,0.0684,0.6877,0.1105,,AQM 12,0.001,2024,7,1,4
2024-07-01 04:00:00,0.0175,0.019,0.0044,0.476,0.0055,0.0008,Скат-1,,2024,7,1,4
2024-07-01 04:00:00,0.0,0.0,0.0029,0.0,0.0011,0.0012,Скат-3,,2024,7,1,4
2024-07-01 04:00:00,0.0013,0.0015,0.0009,0.3136,0.0008,0.0008,Скат-4,,2024,7,1,4
2024-07-01 04:00:00,,,0.0063,0.0939,0.0409,0.0115,Скат-5,,2024,7,1,4
2024-07-01 04:00:00,0.001,0.0085,0.045,0.6662,0.0157,0.0034,Скат-6,,2024,7,1,4
2024-07-01 04:00:00,,,,1.2171,,,Скат2,,2024,7,1,4
2024-07-01 04:20:00,,,,0.8244,0.0007,0.0011,27,,2024,7,1,4
2024-07-01 04:20:00,0.0004,0.0004,0.1183,0.0114,0.0425,0.0458,28,0.001,2024,7,1,4
2024-07-01 04:20:00,0.0005,0.0151,0.0001,0.0244,0.0,0.0,29,,2024,7,1,4
2024-07-01 04:20:00,0.0006,0.0005,0.0008,0.8252,0.0043,0.0009,30,0.0117,2024,7,1,4
2024-07-01 04:20:00,0.0036,0.004,0.0001,0.0612,0.0097,0.0023,31,0.1073,2024,7,1,4
2024-07-01 04:20:00,,,0.0484,0.001,0.0644,,AQM 1,0.0092,2024,7,1,4
2024-07-01 04:20:00,,,0.0631,0.9512,0.1113,,AQM 12,0.001,2024,7,1,4
2024-07-01 04:20:00,0.0176,0.0185,0.0035,0.4103,0.0061,0.0007,Скат-1,,2024,7,1,4
2024-07-01 04:20:00,0.0,0.0,0.0027,0.0,0.0011,0.0013,Скат-3,,2024,7,1,4
2024-07-01 04:20:00,0.0013,0.0015,0.0009,0.363,0.0008,0.0008,Скат-4,,2024,7,1,4
2024-07-01 04:20:00,,,0.0074,0.0526,0.0348,0.0106,Скат-5,,2024,7,1,4
2024-07-01 04:20:00,0.0008,0.0086,0.045,0.6632,0.0158,0.0038,Скат-6,,2024,7,1,4
2024-07-01 04:20:00,,,,1.2169,,,Скат2,,2024,7,1,4
2024-07-01 04:40:00,,,,0.6876,0.0008,0.0011,27,,2024,7,1,4
2024-07-01 04:40:00,0.0004,0.0004,0.1167,0.0114,0.0394,0.0434,28,0.001,2024,7,1,4
2024-07-01 04:40:00,0.0007,0.0119,0.0001,0.0134,0.0,0.0,29,,2024,7,1,4
2024-07-01 04:40:00,0.0006,0.0005,0.0007,0.8094,0.0041,0.001,30,0.0115,2024,7,1,4
2024-07-01 04:40:00,0.0035,0.0044,0.0001,0.0611,0.0099,0.0023,31,0.1068,2024,7,1,4
2024-07-01 04:40:00,,,0.0495,0.001,0.0665,,AQM 1,0.008,2024,7,1,4
2024-07-01 04:40:00,,,0.0699,0.6948,0.11,,AQM 12,0.001,2024,7,1,4
2024-07-01 04:40:00,0.0161,0.0178,0.0033,0.313,0.0056,0.0007,Скат-1,,2024,7,1,4
2024-07-01 04:40:00,0.0,0.0,0.003,0.0,0.0011,0.0013,Скат-3,,2024,7,1,4
2024-07-01 04:40:00,0.0013,0.0015,0.0009,0.1895,0.0008,0.0008,Скат-4,,2024,7,1,4
2024-07-01 04:40:00,,,0.0047,0.1115,0.047,0.0133,Скат-5,,2024,7,1,4
2024-07-01 04:40:00,0.0012,0.0087,0.045,0.6632,0.0157,0.0034,Скат-6,,2024,7,1,4
2024-07-01 04:40:00,,,,1.2167,,,Скат2,,2024,7,1,4
2024-07-01 05:00:00,,,,0.2523,0.0008,0.0011,27,,2024,7,1,5
2024-07-01 05:00:00,0.0027,0.0004,0.1289,0.0114,0.0402,0.0489,28,0.001,2024,7,1,5
2024-07-01 05:00:00,0.0008,0.0113,0.0001,0.011,0.0,0.0,29,,2024,7,1,5
2024-07-01 05:00:00,0.0007,0.0005,0.0007,0.7961,0.0048,0.001,30,0.0114,2024,7,1,5
2024-07-01 05:00:00,0.0035,0.0038,0.0001,0.061,0.0108,0.0027,31,0.1054,2024,7,1,5
2024-07-01 05:00:00,,,0.05,0.001,0.0666,,AQM 1,0.0092,2024,7,1,5
2024-07-01 05:00:00,,,0.0632,0.4835,0.1086,,AQM 12,0.001,2024,7,1,5
2024-07-01 05:00:00,0.0158,0.0173,0.0033,0.2586,0.0069,0.0007,Скат-1,,2024,7,1,5
2024-07-01 05:00:00,0.0,0.0,0.0032,0.0,0.0011,0.0012,Скат-3,,2024,7,1,5
2024-07-01 05:00:00,0.0013,0.0015,0.0009,0.1461,0.0008,0.0008,Скат-4,,2024,7,1,5
2024-07-01 05:00:00,,,0.0048,0.0253,0.0235,0.0106,Скат-5,,2024,7,1,5
2024-07-01 05:00:00,0.0016,0.0085,0.045,0.6632,0.0173,0.0031,Скат-6,,2024,7,1,5
2024-07-01 05:00:00,,,,1.2165,,,Скат2,,2024,7,1,5
2024-07-01 05:20:00,,,,0.3531,0.0007,0.0011,27,,2024,7,1,5
2024-07-01 05:20:00,0.0004,0.0004,0.1304,0.0115,0.0413,0.0513,28,0.001,2024,7,1,5
2024-07-01 05:20:00,0.0014,0.0139,0.0001,0.0115,0.0,0.0,29,,2024,7,1,5
2024-07-01 05:20:00,0.0014,0.0012,0.0007,0.7893,0.0044,0.0014,30,0.0116,2024,7,1,5
2024-07-01 05:20:00,0.0036,0.004,0.0001,0.0611,0.0104,0.0023,31,0.1044,2024,7,1,5
2024-07-01 05:20:00,,,0.0495,0.001,0.0683,,AQM 1,0.0089,2024,7,1,5
2024-07-01 05:20:00,,,0.0501,0.5949,0.1062,,AQM 12,0.001,2024,7,1,5
2024-07-01 05:20:00,0.0151,0.0163,0.0032,0.2799,0.0045,0.0007,Скат-1,,2024,7,1,5
2024-07-01 05:20:00,0.0,0.0,0.0033,0.0,0.0011,0.0012,Скат-3,,2024,7,1,5
2024-07-01 05:20:00,0.0013,0.0015,0.0009,0.1663,0.0007,0.0008,Скат-4,,2024,7,1,5
2024-07-01 05:20:00,,,0.0044,0.0823,0.0459,0.0145,Скат-5,,2024,7,1,5
2024-07-01 05:20:00,0.0015,0.0077,0.045,0.6632,0.0165,0.0036,Скат-6,,2024,7,1,5
2024-07-01 05:20:00,,,,1.2163,,,Скат2,,2024,7,1,5
2024-07-01 05:40:00,,,,0.4124,0.0008,0.0011,27,,2024,7,1,5
2024-07-01 05:40:00,0.0004,0.0004,0.1279,0.0116,0.0431,0.0561,28,0.001,2024,7,1,5
2024-07-01 05:40:00,0.0017,0.0187,0.0001,0.0162,0.0,0.0,29,,2024,7,1,5
2024-07-01 05:40:00,0.0009,0.001,0.0007,0.7849,0.0043,0.0011,30,0.0118,2024,7,1,5
2024-07-01 05:40:00,0.0033,0.0034,0.0001,0.0612,0.012,0.0024,31,0.1037,2024,7,1,5
2024-07-01 05:40:00,,,0.0497,0.001,0.07,,AQM 1,0.0081,2024,7,1,5
2024-07-01 05:40:00,,,0.0709,0.9556,0.121,,AQM 12,0.001,2024,7,1,5
2024-07-01 05:40:00,0.0149,0.0163,0.0023,0.1754,0.0041,0.0007,Скат-1,,2024,7,1,5
2024-07-01 05:40:00,0.0,0.0,0.0029,0.0,0.0012,0.0013,Скат-3,,2024,7,1,5
2024-07-01 05:40:00,0.0013,0.0015,0.0009,0.2451,0.0007,0.0008,Скат-4,,2024,7,1,5
2024-07-01 05:40:00,,,0.0043,0.1013,0.0571,0.0166,Скат-5,,2024,7,1,5
2024-07-01 05:40:00,0.0014,0.0079,0.045,0.6632,0.0155,0.0035,Скат-6,,2024,7,1,5
2024-07-01 05:40:00,,,,1.2165,,,Скат2,,2024,7,1,5
2024-07-01 06:00:00,,,,0.5827,0.0007,0.0011,27,,2024,7,1,6
2024-07-01 06:00:00,0.0024,0.0004,0.1326,0.0115,0.0425,0.0483,28,0.001,2024,7,1,6
2024-07-01 06:00:00,0.0021,0.0223,0.0001,0.017,0.0,0.0,29,,2024,7,1,6
2024-07-01 06:00:00,0.0007,0.0008,0.0007,0.778,0.0043,0.0008,30,0.0117,2024,7,1,6
2024-07-01 06:00:00,0.0035,0.0034,0.0001,0.0613,0.0143,0.0027,31,0.1001,2024,7,1,6
2024-07-01 06:00:00,,,0.0548,0.0198,0.0765,,AQM 1,0.0055,2024,7,1,6
2024-07-01 06:00:00,,,0.0902,1.0563,0.1253,,AQM 12,0.001,2024,7,1,6
2024-07-01 06:00:00,0.0141,0.0159,0.0031,0.1622,0.0032,0.0008,Скат-1,,2024,7,1,6
2024-07-01 06:00:00,0.0,0.0,0.0031,0.0,0.0012,0.001,Скат-3,,2024,7,1,6
2024-07-01 06:00:00,0.0013,0.0015,0.0009,0.1311,0.0007,0.0007,Скат-4,,2024,7,1,6
2024-07-01 06:00:00,,,0.0048,0.2519,0.0655,0.0265,Скат-5,,2024,7,1,6
2024-07-01 06:00:00,0.0006,0.0079,0.045,0.6632,0.016,0.003,Скат-6,,2024,7,1,6
2024-07-01 06:00:00,,,,1.2164,,,Скат2,,2024,7,1,6
2024-07-01 06:20:00,,,,0.607,0.0008,0.0011,27,,2024,7,1,6
2024-07-01 06:20:00,0.0004,0.0004,0.1345,0.0115,0.0434,0.0483,28,0.001,2024,7,1,6
2024-07-01 06:20:00,0.0021,0.0229,0.0001,0.0143,0.0,0.0,29,,2024,7,1,6
2024-07-01 06:20:00,0.0012,0.0012,0.0007,0.775,0.0045,0.0007,30,0.0117,2024,7,1,6
2024-07-01 06:20:00,0.003,0.0043,0.0001,0.0613,0.0127,0.0026,31,0.0971,2024,7,1,6
2024-07-01 06:20:00,,,0.0778,0.0515,0.0925,,AQM 1,0.001,2024,7,1,6
2024-07-01 06:20:00,,,0.099,1.4744,0.1299,,AQM 12,0.001,2024,7,1,6
2024-07-01 06:20:00,0.014,0.0148,0.0035,0.0898,0.0023,0.0011,Скат-1,,2024,7,1,6
2024-07-01 06:20:00,0.0,0.0,0.0031,0.0,0.0011,0.0011,Скат-3,,2024,7,1,6
2024-07-01 06:20:00,0.0013,0.0015,0.0009,0.061,0.0007,0.0007,Скат-4,,2024,7,1,6
2024-07-01 06:20:00,,,0.0043,0.4829,0.0816,0.0502,Скат-5,,2024,7,1,6
2024-07-01 06:20:00,0.0005,0.0093,0.045,0.6632,0.0162,0.0036,Скат-6,,2024,7,1,6
2024-07-01 06:20:00,,,,1.2166,,,Скат2,,2024,7,1,6
2024-07-01 06:40:00,,,,0.7221,0.0008,0.0011,27,,2024,7,1,6
2024-07-01 06:40:00,0.0004,0.0004,0.1362,0.0115,0.0444,0.0451,28,0.001,2024,7,1,6
2024-07-01 06:40:00,0.0021,0.0245,0.0001,0.0167,0.0,0.0,29,,2024,7,1,6
